Location,Sex,year,age,px
Argentina,Male,1967,54,0.98428413
Argentina,Male,1967,55,0.98303537
Argentina,Male,1967,56,0.98177066
Argentina,Male,1967,57,0.98050419
Argentina,Male,1967,58,0.97923951
Argentina,Male,1967,59,0.97794269
Argentina,Male,1967,60,0.97655741
Argentina,Male,1967,61,0.97499805
Argentina,Male,1967,62,0.97316101
Argentina,Male,1967,63,0.97095622
Argentina,Male,1967,64,0.96829149
Argentina,Male,1967,65,0.96510669
Argentina,Male,1967,66,0.96135659
Argentina,Male,1967,67,0.95702013
Argentina,Male,1967,68,0.95210147
Argentina,Male,1967,69,0.94662997
Argentina,Male,1967,70,0.94066551
Argentina,Male,1967,71,0.93426185
Argentina,Male,1967,72,0.92746536
Argentina,Male,1967,73,0.92020742
Argentina,Male,1967,74,0.91230625
Argentina,Male,1967,75,0.90342366
Argentina,Male,1967,76,0.89306808
Argentina,Male,1967,77,0.88085944
Argentina,Male,1967,78,0.86654952
Argentina,Male,1967,79,0.85033786
Argentina,Male,1967,80,0.83298829
Argentina,Male,1967,81,0.81867339
Argentina,Male,1967,82,0.80456898
Argentina,Male,1967,83,0.79045627
Argentina,Male,1967,84,0.77612994
Argentina,Male,1967,85,0.76139844
Argentina,Male,1967,86,0.74608408
Argentina,Male,1967,87,0.73002373
Argentina,Male,1967,88,0.71306947
Argentina,Male,1967,89,0.6950902
Argentina,Male,1967,90,0.67597309
Argentina,Male,1967,91,0.65441248
Argentina,Male,1967,92,0.63253734
Argentina,Male,1967,93,0.61072535
Argentina,Male,1967,94,0.58904245
Argentina,Male,1967,95,0.57463945
Argentina,Male,1967,96,0.55673337
Argentina,Male,1967,97,0.53951216
Argentina,Male,1967,98,0.52305031
Argentina,Male,1967,99,0.50740554
Argentina,Male,1967,100,0
Argentina,Male,1968,0,0.93872298
Argentina,Male,1968,1,0.99503261
Argentina,Male,1968,2,0.99660375
Argentina,Male,1968,3,0.99765235
Argentina,Male,1968,4,0.99833906
Argentina,Male,1968,5,0.99878117
Argentina,Male,1968,6,0.99906
Argentina,Male,1968,7,0.99922947
Argentina,Male,1968,8,0.99932589
Argentina,Male,1968,9,0.9993699
Argentina,Male,1968,10,0.99937377
Argentina,Male,1968,11,0.99934291
Argentina,Male,1968,12,0.99927948
Argentina,Male,1968,13,0.99918386
Argentina,Male,1968,14,0.99905811
Argentina,Male,1968,15,0.99890816
Argentina,Male,1968,16,0.99874547
Argentina,Male,1968,17,0.99858801
Argentina,Male,1968,18,0.99845075
Argentina,Male,1968,19,0.99834446
Argentina,Male,1968,20,0.99826654
Argentina,Male,1968,21,0.99820502
Argentina,Male,1968,22,0.99814683
Argentina,Male,1968,23,0.99807879
Argentina,Male,1968,24,0.99799498
Argentina,Male,1968,25,0.99789434
Argentina,Male,1968,26,0.99777978
Argentina,Male,1968,27,0.99765746
Argentina,Male,1968,28,0.99753115
Argentina,Male,1968,29,0.99740224
Argentina,Male,1968,30,0.99726842
Argentina,Male,1968,31,0.99712373
Argentina,Male,1968,32,0.99696287
Argentina,Male,1968,33,0.99678155
Argentina,Male,1968,34,0.99657909
Argentina,Male,1968,35,0.99635954
Argentina,Male,1968,36,0.99612817
Argentina,Male,1968,37,0.99589115
Argentina,Male,1968,38,0.99564984
Argentina,Male,1968,39,0.99539748
Argentina,Male,1968,40,0.99512093
Argentina,Male,1968,41,0.99479795
Argentina,Male,1968,42,0.99440608
Argentina,Male,1968,43,0.99392645
Argentina,Male,1968,44,0.99334539
Argentina,Male,1968,45,0.99266464
Argentina,Male,1968,46,0.99189325
Argentina,Male,1968,47,0.99105035
Argentina,Male,1968,48,0.99015739
Argentina,Male,1968,49,0.98922446
Argentina,Male,1968,50,0.98825537
Argentina,Male,1968,51,0.9872368
Argentina,Male,1968,52,0.98615219
Argentina,Male,1968,53,0.98499349
Argentina,Male,1968,54,0.9837604
Argentina,Male,1968,55,0.98247643
Argentina,Male,1968,56,0.98117342
Argentina,Male,1968,57,0.97987678
Argentina,Male,1968,58,0.978601
Argentina,Male,1968,59,0.9773125
Argentina,Male,1968,60,0.97595023
Argentina,Male,1968,61,0.97441566
Argentina,Male,1968,62,0.97258896
Argentina,Male,1968,63,0.97036719
Argentina,Male,1968,64,0.96764511
Argentina,Male,1968,65,0.9643555
Argentina,Male,1968,66,0.96044848
Argentina,Male,1968,67,0.95590216
Argentina,Male,1968,68,0.95072453
Argentina,Male,1968,69,0.94495289
Argentina,Male,1968,70,0.93866131
Argentina,Male,1968,71,0.93192305
Argentina,Male,1968,72,0.92481
Argentina,Male,1968,73,0.91728103
Argentina,Male,1968,74,0.90918416
Argentina,Male,1968,75,0.90020957
Argentina,Male,1968,76,0.88989601
Argentina,Male,1968,77,0.87788436
Argentina,Male,1968,78,0.86393377
Argentina,Male,1968,79,0.84820531
Argentina,Male,1968,80,0.83135443
Argentina,Male,1968,81,0.81712036
Argentina,Male,1968,82,0.80296854
Argentina,Male,1968,83,0.7887042
Argentina,Male,1968,84,0.77414499
Argentina,Male,1968,85,0.75912107
Argentina,Male,1968,86,0.74347564
Argentina,Male,1968,87,0.72706565
Argentina,Male,1968,88,0.70976268
Argentina,Male,1968,89,0.69145397
Argentina,Male,1968,90,0.67204341
Argentina,Male,1968,91,0.65027809
Argentina,Male,1968,92,0.62820203
Argentina,Male,1968,93,0.60619698
Argentina,Male,1968,94,0.58432949
Argentina,Male,1968,95,0.5698428
Argentina,Male,1968,96,0.55187707
Argentina,Male,1968,97,0.53463739
Argentina,Male,1968,98,0.51819664
Argentina,Male,1968,99,0.5026102
Argentina,Male,1968,100,0
Argentina,Male,1969,0,0.93991274
Argentina,Male,1969,1,0.99515142
Argentina,Male,1969,2,0.99671516
Argentina,Male,1969,3,0.997746
Argentina,Male,1969,4,0.99841114
Argentina,Male,1969,5,0.99883177
Argentina,Male,1969,6,0.99909081
Argentina,Male,1969,7,0.99924196
Argentina,Male,1969,8,0.99932102
Argentina,Male,1969,9,0.99934745
Argentina,Male,1969,10,0.99933296
Argentina,Male,1969,11,0.99928291
Argentina,Male,1969,12,0.99920015
Argentina,Male,1969,13,0.99908725
Argentina,Male,1969,14,0.9989488
Argentina,Male,1969,15,0.998794
Argentina,Male,1969,16,0.99863592
Argentina,Male,1969,17,0.99849168
Argentina,Male,1969,18,0.99837298
Argentina,Male,1969,19,0.99828565
Argentina,Male,1969,20,0.998223
Argentina,Male,1969,21,0.99817044
Argentina,Male,1969,22,0.99811421
Argentina,Male,1969,23,0.99804145
Argentina,Male,1969,24,0.99794732
Argentina,Male,1969,25,0.99783249
Argentina,Male,1969,26,0.99770195
Argentina,Male,1969,27,0.99756469
Argentina,Male,1969,28,0.99742666
Argentina,Male,1969,29,0.99729076
Argentina,Male,1969,30,0.99715496
Argentina,Male,1969,31,0.99701227
Argentina,Male,1969,32,0.99685605
Argentina,Male,1969,33,0.99668038
Argentina,Male,1969,34,0.99648303
Argentina,Male,1969,35,0.99626656
Argentina,Male,1969,36,0.99603465
Argentina,Male,1969,37,0.9957919
Argentina,Male,1969,38,0.99553821
Argentina,Male,1969,39,0.99526544
Argentina,Male,1969,40,0.99495929
Argentina,Male,1969,41,0.99459647
Argentina,Male,1969,42,0.99415388
Argentina,Male,1969,43,0.99361331
Argentina,Male,1969,44,0.99296375
Argentina,Male,1969,45,0.99221416
Argentina,Male,1969,46,0.9913838
Argentina,Male,1969,47,0.99050367
Argentina,Male,1969,48,0.98960554
Argentina,Male,1969,49,0.9887003
Argentina,Male,1969,50,0.98778595
Argentina,Male,1969,51,0.98683284
Argentina,Male,1969,52,0.98580543
Argentina,Male,1969,53,0.98468194
Argentina,Male,1969,54,0.98345168
Argentina,Male,1969,55,0.98214181
Argentina,Male,1969,56,0.98079392
Argentina,Male,1969,57,0.97944781
Argentina,Male,1969,58,0.97813367
Argentina,Male,1969,59,0.97682321
Argentina,Male,1969,60,0.97545568
Argentina,Male,1969,61,0.9739233
Argentina,Male,1969,62,0.9720932
Argentina,Male,1969,63,0.96985083
Argentina,Male,1969,64,0.96707827
Argentina,Male,1969,65,0.96369893
Argentina,Male,1969,66,0.9596539
Argentina,Male,1969,67,0.95491575
Argentina,Male,1969,68,0.94949083
Argentina,Male,1969,69,0.94342307
Argentina,Male,1969,70,0.93680316
Argentina,Male,1969,71,0.92973034
Argentina,Male,1969,72,0.92231198
Argentina,Male,1969,73,0.91453934
Argentina,Male,1969,74,0.90629002
Argentina,Male,1969,75,0.89727366
Argentina,Male,1969,76,0.88704201
Argentina,Male,1969,77,0.87524342
Argentina,Male,1969,78,0.86163547
Argentina,Male,1969,79,0.84635355
Argentina,Male,1969,80,0.82998737
Argentina,Male,1969,81,0.8158663
Argentina,Male,1969,82,0.80171455
Argentina,Male,1969,83,0.78735802
Argentina,Male,1969,84,0.77263406
Argentina,Male,1969,85,0.75739179
Argentina,Male,1969,86,0.74149259
Argentina,Male,1969,87,0.72481081
Argentina,Male,1969,88,0.70723462
Argentina,Male,1969,89,0.68866684
Argentina,Male,1969,90,0.66902585
Argentina,Male,1969,91,0.64710254
Argentina,Male,1969,92,0.62487159
Argentina,Male,1969,93,0.60271752
Argentina,Male,1969,94,0.58070725
Argentina,Male,1969,95,0.56636781
Argentina,Male,1969,96,0.54838366
Argentina,Male,1969,97,0.53115426
Argentina,Male,1969,98,0.51475073
Argentina,Male,1969,99,0.49922612
Argentina,Male,1969,100,0
Argentina,Male,1970,0,0.94124064
Argentina,Male,1970,1,0.99540532
Argentina,Male,1970,2,0.99683087
Argentina,Male,1970,3,0.99778822
Argentina,Male,1970,4,0.99841943
Argentina,Male,1970,5,0.9988281
Argentina,Male,1970,6,0.99908642
Argentina,Male,1970,7,0.99924267
Argentina,Male,1970,8,0.99932971
Argentina,Male,1970,9,0.99936599
Argentina,Male,1970,10,0.99936243
Argentina,Male,1970,11,0.99932342
Argentina,Male,1970,12,0.99925051
Argentina,Male,1970,13,0.99914389
Argentina,Male,1970,14,0.9990062
Argentina,Male,1970,15,0.9988451
Argentina,Male,1970,16,0.99867465
Argentina,Male,1970,17,0.99851584
Argentina,Male,1970,18,0.99838434
Argentina,Male,1970,19,0.99828906
Argentina,Male,1970,20,0.99822242
Argentina,Male,1970,21,0.99816634
Argentina,Male,1970,22,0.998104
Argentina,Male,1970,23,0.99801992
Argentina,Male,1970,24,0.99790982
Argentina,Male,1970,25,0.99777744
Argentina,Male,1970,26,0.99763274
Argentina,Male,1970,27,0.99749143
Argentina,Male,1970,28,0.99736318
Argentina,Male,1970,29,0.99725096
Argentina,Male,1970,30,0.99714844
Argentina,Male,1970,31,0.99704052
Argentina,Male,1970,32,0.996914
Argentina,Male,1970,33,0.99675805
Argentina,Male,1970,34,0.99656936
Argentina,Male,1970,35,0.99635421
Argentina,Male,1970,36,0.9961218
Argentina,Male,1970,37,0.99588449
Argentina,Male,1970,38,0.99564729
Argentina,Male,1970,39,0.99540218
Argentina,Male,1970,40,0.99513129
Argentina,Male,1970,41,0.99480242
Argentina,Male,1970,42,0.99438412
Argentina,Male,1970,43,0.99385216
Argentina,Male,1970,44,0.99319286
Argentina,Male,1970,45,0.99242265
Argentina,Male,1970,46,0.99157409
Argentina,Male,1970,47,0.99069792
Argentina,Male,1970,48,0.98984504
Argentina,Male,1970,49,0.9890309
Argentina,Male,1970,50,0.98824804
Argentina,Male,1970,51,0.98744502
Argentina,Male,1970,52,0.98656165
Argentina,Male,1970,53,0.98555956
Argentina,Male,1970,54,0.98441626
Argentina,Male,1970,55,0.98316605
Argentina,Male,1970,56,0.9818657
Argentina,Male,1970,57,0.98057628
Argentina,Male,1970,58,0.97935045
Argentina,Male,1970,59,0.97816657
Argentina,Male,1970,60,0.97696314
Argentina,Male,1970,61,0.97561933
Argentina,Male,1970,62,0.97398586
Argentina,Male,1970,63,0.97193805
Argentina,Male,1970,64,0.96934921
Argentina,Male,1970,65,0.96614344
Argentina,Male,1970,66,0.96226703
Argentina,Male,1970,67,0.95770035
Argentina,Male,1970,68,0.95246136
Argentina,Male,1970,69,0.94660051
Argentina,Male,1970,70,0.94021291
Argentina,Male,1970,71,0.93340119
Argentina,Male,1970,72,0.92627669
Argentina,Male,1970,73,0.91885335
Argentina,Male,1970,74,0.91104906
Argentina,Male,1970,75,0.90263458
Argentina,Male,1970,76,0.89324319
Argentina,Male,1970,77,0.88257503
Argentina,Male,1970,78,0.87040489
Argentina,Male,1970,79,0.85679206
Argentina,Male,1970,80,0.84213148
Argentina,Male,1970,81,0.82911002
Argentina,Male,1970,82,0.81590345
Argentina,Male,1970,83,0.80237586
Argentina,Male,1970,84,0.78840014
Argentina,Male,1970,85,0.77385859
Argentina,Male,1970,86,0.75864323
Argentina,Male,1970,87,0.7426565
Argentina,Male,1970,88,0.72581155
Argentina,Male,1970,89,0.70803334
Argentina,Male,1970,90,0.6892595
Argentina,Male,1970,91,0.66840816
Argentina,Male,1970,92,0.64722997
Argentina,Male,1970,93,0.62609077
Argentina,Male,1970,94,0.60505465
Argentina,Male,1970,95,0.58963314
Argentina,Male,1970,96,0.57154843
Argentina,Male,1970,97,0.55405173
Argentina,Male,1970,98,0.53722471
Argentina,Male,1970,99,0.521135
Argentina,Male,1970,100,0
Argentina,Male,1971,0,0.94277063
Argentina,Male,1971,1,0.99554964
Argentina,Male,1971,2,0.99696882
Argentina,Male,1971,3,0.99791003
Argentina,Male,1971,4,0.99852128
Argentina,Male,1971,5,0.99891054
Argentina,Male,1971,6,0.99915223
Argentina,Male,1971,7,0.999295
Argentina,Male,1971,8,0.99937158
Argentina,Male,1971,9,0.99939999
Argentina,Male,1971,10,0.99939117
Argentina,Male,1971,11,0.99935007
Argentina,Male,1971,12,0.99927892
Argentina,Male,1971,13,0.999179
Argentina,Male,1971,14,0.9990524
Argentina,Male,1971,15,0.99890419
Argentina,Male,1971,16,0.99874278
Argentina,Male,1971,17,0.99858099
Argentina,Male,1971,18,0.99843075
Argentina,Male,1971,19,0.9983025
Argentina,Male,1971,20,0.99819889
Argentina,Male,1971,21,0.99811633
Argentina,Male,1971,22,0.99804815
Argentina,Male,1971,23,0.99798581
Argentina,Male,1971,24,0.99792262
Argentina,Male,1971,25,0.99785321
Argentina,Male,1971,26,0.99777409
Argentina,Male,1971,27,0.99768307
Argentina,Male,1971,28,0.99757909
Argentina,Male,1971,29,0.99746205
Argentina,Male,1971,30,0.99733268
Argentina,Male,1971,31,0.99719259
Argentina,Male,1971,32,0.99704225
Argentina,Male,1971,33,0.99688071
Argentina,Male,1971,34,0.9967043
Argentina,Male,1971,35,0.99650601
Argentina,Male,1971,36,0.99627778
Argentina,Male,1971,37,0.99601061
Argentina,Male,1971,38,0.99569804
Argentina,Male,1971,39,0.9953387
Argentina,Male,1971,40,0.99493554
Argentina,Male,1971,41,0.99449874
Argentina,Male,1971,42,0.99403845
Argentina,Male,1971,43,0.99356022
Argentina,Male,1971,44,0.99306266
Argentina,Male,1971,45,0.99252904
Argentina,Male,1971,46,0.99193743
Argentina,Male,1971,47,0.99126263
Argentina,Male,1971,48,0.990484
Argentina,Male,1971,49,0.98960199
Argentina,Male,1971,50,0.98863031
Argentina,Male,1971,51,0.98760694
Argentina,Male,1971,52,0.98657469
Argentina,Male,1971,53,0.98555179
Argentina,Male,1971,54,0.98453548
Argentina,Male,1971,55,0.98346583
Argentina,Male,1971,56,0.98225911
Argentina,Male,1971,57,0.98082561
Argentina,Male,1971,58,0.97907397
Argentina,Male,1971,59,0.97697249
Argentina,Male,1971,60,0.97452059
Argentina,Male,1971,61,0.97178433
Argentina,Male,1971,62,0.96887211
Argentina,Male,1971,63,0.9658593
Argentina,Male,1971,64,0.96280138
Argentina,Male,1971,65,0.95965178
Argentina,Male,1971,66,0.9563027
Argentina,Male,1971,67,0.9526309
Argentina,Male,1971,68,0.94850032
Argentina,Male,1971,69,0.94385519
Argentina,Male,1971,70,0.93869328
Argentina,Male,1971,71,0.93307222
Argentina,Male,1971,72,0.92709655
Argentina,Male,1971,73,0.92080623
Argentina,Male,1971,74,0.91418485
Argentina,Male,1971,75,0.90710514
Argentina,Male,1971,76,0.8993402
Argentina,Male,1971,77,0.89066988
Argentina,Male,1971,78,0.88087932
Argentina,Male,1971,79,0.86985808
Argentina,Male,1971,80,0.8576135
Argentina,Male,1971,81,0.84608954
Argentina,Male,1971,82,0.83404632
Argentina,Male,1971,83,0.82142399
Argentina,Male,1971,84,0.80816787
Argentina,Male,1971,85,0.79422886
Argentina,Male,1971,86,0.77956369
Argentina,Male,1971,87,0.76413526
Argentina,Male,1971,88,0.74791291
Argentina,Male,1971,89,0.73087265
Argentina,Male,1971,90,0.71299737
Argentina,Male,1971,91,0.69345172
Argentina,Male,1971,92,0.67356189
Argentina,Male,1971,93,0.65367045
Argentina,Male,1971,94,0.63383815
Argentina,Male,1971,95,0.61760791
Argentina,Male,1971,96,0.5995091
Argentina,Male,1971,97,0.58181383
Argentina,Male,1971,98,0.56461557
Argentina,Male,1971,99,0.54799664
Argentina,Male,1971,100,0
Argentina,Male,1972,0,0.94445314
Argentina,Male,1972,1,0.99574044
Argentina,Male,1972,2,0.99710398
Argentina,Male,1972,3,0.99800616
Argentina,Male,1972,4,0.99859048
Argentina,Male,1972,5,0.99896139
Argentina,Male,1972,6,0.99919071
Argentina,Male,1972,7,0.99932517
Argentina,Male,1972,8,0.99939616
Argentina,Male,1972,9,0.99942081
Argentina,Male,1972,10,0.99940956
Argentina,Male,1972,11,0.99936716
Argentina,Male,1972,12,0.99929583
Argentina,Male,1972,13,0.99919705
Argentina,Male,1972,14,0.99907292
Argentina,Male,1972,15,0.99892832
Argentina,Male,1972,16,0.99877094
Argentina,Male,1972,17,0.99861238
Argentina,Male,1972,18,0.99846368
Argentina,Male,1972,19,0.9983348
Argentina,Male,1972,20,0.99822914
Argentina,Male,1972,21,0.99814466
Argentina,Male,1972,22,0.9980761
Argentina,Male,1972,23,0.99801609
Argentina,Male,1972,24,0.99795812
Argentina,Male,1972,25,0.99789634
Argentina,Male,1972,26,0.99782627
Argentina,Male,1972,27,0.99774443
Argentina,Male,1972,28,0.99764863
Argentina,Male,1972,29,0.99753781
Argentina,Male,1972,30,0.99741209
Argentina,Male,1972,31,0.99727276
Argentina,Male,1972,32,0.9971204
Argentina,Male,1972,33,0.99695466
Argentina,Male,1972,34,0.99677306
Argentina,Male,1972,35,0.99657036
Argentina,Male,1972,36,0.99634035
Argentina,Male,1972,37,0.99607577
Argentina,Male,1972,38,0.99577099
Argentina,Male,1972,39,0.99542379
Argentina,Male,1972,40,0.99503479
Argentina,Male,1972,41,0.99460944
Argentina,Male,1972,42,0.99415305
Argentina,Male,1972,43,0.99366781
Argentina,Male,1972,44,0.99315121
Argentina,Male,1972,45,0.99259035
Argentina,Male,1972,46,0.99196889
Argentina,Male,1972,47,0.99126886
Argentina,Male,1972,48,0.99047656
Argentina,Male,1972,49,0.98959555
Argentina,Male,1972,50,0.9886405
Argentina,Male,1972,51,0.98764464
Argentina,Male,1972,52,0.98664369
Argentina,Male,1972,53,0.9856497
Argentina,Male,1972,54,0.984655
Argentina,Male,1972,55,0.98360102
Argentina,Male,1972,56,0.982408
Argentina,Male,1972,57,0.98099244
Argentina,Male,1972,58,0.97927029
Argentina,Male,1972,59,0.97721464
Argentina,Male,1972,60,0.97482888
Argentina,Male,1972,61,0.97217866
Argentina,Male,1972,62,0.96936841
Argentina,Male,1972,63,0.96646653
Argentina,Male,1972,64,0.9635188
Argentina,Male,1972,65,0.96046906
Argentina,Male,1972,66,0.9572001
Argentina,Male,1972,67,0.95358273
Argentina,Male,1972,68,0.94947689
Argentina,Male,1972,69,0.94482921
Argentina,Male,1972,70,0.9396455
Argentina,Male,1972,71,0.93399712
Argentina,Male,1972,72,0.92800826
Argentina,Male,1972,73,0.92173222
Argentina,Male,1972,74,0.91516007
Argentina,Male,1972,75,0.90815917
Argentina,Male,1972,76,0.90048604
Argentina,Male,1972,77,0.89190577
Argentina,Male,1972,78,0.88219058
Argentina,Male,1972,79,0.87123092
Argentina,Male,1972,80,0.85905049
Argentina,Male,1972,81,0.84763357
Argentina,Male,1972,82,0.83570634
Argentina,Male,1972,83,0.8232081
Argentina,Male,1972,84,0.81008332
Argentina,Male,1972,85,0.79628193
Argentina,Male,1972,86,0.78175969
Argentina,Male,1972,87,0.76647846
Argentina,Male,1972,88,0.75040649
Argentina,Male,1972,89,0.73351871
Argentina,Male,1972,90,0.71579685
Argentina,Male,1972,91,0.69640806
Argentina,Male,1972,92,0.67667342
Argentina,Male,1972,93,0.65693271
Argentina,Male,1972,94,0.63724625
Argentina,Male,1972,95,0.62050212
Argentina,Male,1972,96,0.60238951
Argentina,Male,1972,97,0.58466273
Argentina,Male,1972,98,0.5674163
Argentina,Male,1972,99,0.55073387
Argentina,Male,1972,100,0
Argentina,Male,1973,0,0.9462733
Argentina,Male,1973,1,0.99588783
Argentina,Male,1973,2,0.99720487
Argentina,Male,1973,3,0.99807474
Argentina,Male,1973,4,0.99863734
Argentina,Male,1973,5,0.99899402
Argentina,Male,1973,6,0.99921378
Argentina,Male,1973,7,0.99934198
Argentina,Male,1973,8,0.99940883
Argentina,Male,1973,9,0.99943076
Argentina,Male,1973,10,0.99941775
Argentina,Male,1973,11,0.99937422
Argentina,Male,1973,12,0.99930239
Argentina,Male,1973,13,0.99920387
Argentina,Male,1973,14,0.99908086
Argentina,Male,1973,15,0.99893801
Argentina,Male,1973,16,0.99878245
Argentina,Male,1973,17,0.99862479
Argentina,Male,1973,18,0.99847534
Argentina,Male,1973,19,0.99834401
Argentina,Male,1973,20,0.99823464
Argentina,Male,1973,21,0.99814708
Argentina,Male,1973,22,0.99807719
Argentina,Male,1973,23,0.99801865
Argentina,Male,1973,24,0.99796509
Argentina,Male,1973,25,0.99790999
Argentina,Male,1973,26,0.9978479
Argentina,Male,1973,27,0.99777383
Argentina,Male,1973,28,0.99768471
Argentina,Male,1973,29,0.9975783
Argentina,Male,1973,30,0.99745448
Argentina,Male,1973,31,0.99731409
Argentina,Male,1973,32,0.99715779
Argentina,Male,1973,33,0.99698601
Argentina,Male,1973,34,0.99679704
Argentina,Male,1973,35,0.9965877
Argentina,Male,1973,36,0.99635332
Argentina,Male,1973,37,0.99608814
Argentina,Male,1973,38,0.99578765
Argentina,Male,1973,39,0.99544817
Argentina,Male,1973,40,0.99506847
Argentina,Male,1973,41,0.99464926
Argentina,Male,1973,42,0.99419064
Argentina,Male,1973,43,0.99369217
Argentina,Male,1973,44,0.99314908
Argentina,Male,1973,45,0.99255271
Argentina,Male,1973,46,0.99189245
Argentina,Male,1973,47,0.99115612
Argentina,Male,1973,48,0.9903394
Argentina,Male,1973,49,0.98944672
Argentina,Male,1973,50,0.98849533
Argentina,Male,1973,51,0.98751583
Argentina,Male,1973,52,0.98653146
Argentina,Male,1973,53,0.98555467
Argentina,Male,1973,54,0.98456589
Argentina,Male,1973,55,0.98351054
Argentina,Male,1973,56,0.98231719
Argentina,Male,1973,57,0.98089654
Argentina,Male,1973,58,0.979183
Argentina,Male,1973,59,0.97714317
Argentina,Male,1973,60,0.97478829
Argentina,Male,1973,61,0.97219429
Argentina,Male,1973,62,0.96944501
Argentina,Male,1973,63,0.96661918
Argentina,Male,1973,64,0.96374084
Argentina,Male,1973,65,0.96074399
Argentina,Male,1973,66,0.9575187
Argentina,Male,1973,67,0.95390588
Argentina,Male,1973,68,0.94977603
Argentina,Male,1973,69,0.94506959
Argentina,Male,1973,70,0.93979151
Argentina,Male,1973,71,0.9340553
Argentina,Male,1973,72,0.92798015
Argentina,Male,1973,73,0.92164648
Argentina,Male,1973,74,0.91505318
Argentina,Male,1973,75,0.90803693
Argentina,Male,1973,76,0.90037343
Argentina,Male,1973,77,0.89178349
Argentina,Male,1973,78,0.88202653
Argentina,Male,1973,79,0.87100823
Argentina,Male,1973,80,0.85873399
Argentina,Male,1973,81,0.84729453
Argentina,Male,1973,82,0.83535009
Argentina,Male,1973,83,0.82283865
Argentina,Male,1973,84,0.80970332
Argentina,Male,1973,85,0.79589284
Argentina,Male,1973,86,0.7813618
Argentina,Male,1973,87,0.76607098
Argentina,Male,1973,88,0.74998753
Argentina,Male,1973,89,0.73308536
Argentina,Male,1973,90,0.7153455
Argentina,Male,1973,91,0.69593024
Argentina,Male,1973,92,0.67616928
Argentina,Male,1973,93,0.65640262
Argentina,Male,1973,94,0.63669054
Argentina,Male,1973,95,0.62032163
Argentina,Male,1973,96,0.60225309
Argentina,Male,1973,97,0.584569
Argentina,Male,1973,98,0.56736298
Argentina,Male,1973,99,0.55071792
Argentina,Male,1973,100,0
Argentina,Male,1974,0,0.9482221
Argentina,Male,1974,1,0.99610127
Argentina,Male,1974,2,0.99734558
Argentina,Male,1974,3,0.99816706
Argentina,Male,1974,4,0.99869775
Argentina,Male,1974,5,0.99903329
Argentina,Male,1974,6,0.9992387
Argentina,Male,1974,7,0.9993566
Argentina,Male,1974,8,0.99941548
Argentina,Male,1974,9,0.99943052
Argentina,Male,1974,10,0.99941104
Argentina,Male,1974,11,0.99936128
Argentina,Male,1974,12,0.99928377
Argentina,Male,1974,13,0.99917657
Argentina,Male,1974,14,0.9990399
Argentina,Male,1974,15,0.99888189
Argentina,Male,1974,16,0.99871212
Argentina,Male,1974,17,0.99854264
Argentina,Male,1974,18,0.99837373
Argentina,Male,1974,19,0.99821006
Argentina,Male,1974,20,0.99806399
Argentina,Male,1974,21,0.99794444
Argentina,Male,1974,22,0.99785749
Argentina,Male,1974,23,0.99779118
Argentina,Male,1974,24,0.99772744
Argentina,Male,1974,25,0.9976616
Argentina,Male,1974,26,0.99759035
Argentina,Male,1974,27,0.99751071
Argentina,Male,1974,28,0.99742186
Argentina,Male,1974,29,0.99732245
Argentina,Male,1974,30,0.99720972
Argentina,Male,1974,31,0.997081
Argentina,Male,1974,32,0.99693374
Argentina,Male,1974,33,0.99676651
Argentina,Male,1974,34,0.99657846
Argentina,Male,1974,35,0.99636775
Argentina,Male,1974,36,0.99613235
Argentina,Male,1974,37,0.99587004
Argentina,Male,1974,38,0.99557874
Argentina,Male,1974,39,0.99525592
Argentina,Male,1974,40,0.99489839
Argentina,Male,1974,41,0.99450271
Argentina,Male,1974,42,0.99406499
Argentina,Male,1974,43,0.99358133
Argentina,Male,1974,44,0.99304764
Argentina,Male,1974,45,0.99245903
Argentina,Male,1974,46,0.99181112
Argentina,Male,1974,47,0.99110029
Argentina,Male,1974,48,0.9903273
Argentina,Male,1974,49,0.9894963
Argentina,Male,1974,50,0.98861521
Argentina,Male,1974,51,0.98769677
Argentina,Male,1974,52,0.98674704
Argentina,Male,1974,53,0.98576404
Argentina,Male,1974,54,0.98472713
Argentina,Male,1974,55,0.9835935
Argentina,Male,1974,56,0.98230991
Argentina,Male,1974,57,0.98081187
Argentina,Male,1974,58,0.97905227
Argentina,Male,1974,59,0.97700874
Argentina,Male,1974,60,0.97469498
Argentina,Male,1974,61,0.97217562
Argentina,Male,1974,62,0.96952178
Argentina,Male,1974,63,0.96680022
Argentina,Male,1974,64,0.96403615
Argentina,Male,1974,65,0.96118537
Argentina,Male,1974,66,0.95816919
Argentina,Male,1974,67,0.95487043
Argentina,Male,1974,68,0.9511918
Argentina,Male,1974,69,0.94708521
Argentina,Male,1974,70,0.94254446
Argentina,Male,1974,71,0.93762948
Argentina,Male,1974,72,0.93238492
Argentina,Male,1974,73,0.92680365
Argentina,Male,1974,74,0.92079514
Argentina,Male,1974,75,0.91412319
Argentina,Male,1974,76,0.90650771
Argentina,Male,1974,77,0.89764866
Argentina,Male,1974,78,0.88731927
Argentina,Male,1974,79,0.87552641
Argentina,Male,1974,80,0.86245346
Argentina,Male,1974,81,0.850921
Argentina,Male,1974,82,0.83911949
Argentina,Male,1974,83,0.82694471
Argentina,Male,1974,84,0.81429613
