Location,Sex,year,age,px
Mexico,Male,1951,46,0.98337226
Mexico,Male,1951,47,0.98167959
Mexico,Male,1951,48,0.98013799
Mexico,Male,1951,49,0.9789442
Mexico,Male,1951,50,0.97823127
Mexico,Male,1951,51,0.97796925
Mexico,Male,1951,52,0.97804506
Mexico,Male,1951,53,0.97824591
Mexico,Male,1951,54,0.9783314
Mexico,Male,1951,55,0.97802133
Mexico,Male,1951,56,0.97704463
Mexico,Male,1951,57,0.97520673
Mexico,Male,1951,58,0.9723221
Mexico,Male,1951,59,0.9684735
Mexico,Male,1951,60,0.96396073
Mexico,Male,1951,61,0.95946587
Mexico,Male,1951,62,0.95591742
Mexico,Male,1951,63,0.95371379
Mexico,Male,1951,64,0.95279863
Mexico,Male,1951,65,0.9522749
Mexico,Male,1951,66,0.95099191
Mexico,Male,1951,67,0.94811727
Mexico,Male,1951,68,0.94288209
Mexico,Male,1951,69,0.93530996
Mexico,Male,1951,70,0.92606915
Mexico,Male,1951,71,0.91668275
Mexico,Male,1951,72,0.90947771
Mexico,Male,1951,73,0.90564486
Mexico,Male,1951,74,0.90512505
Mexico,Male,1951,75,0.89766475
Mexico,Male,1951,76,0.88964983
Mexico,Male,1951,77,0.88104439
Mexico,Male,1951,78,0.8718111
Mexico,Male,1951,79,0.86191127
Mexico,Male,1951,80,0.85130497
Mexico,Male,1951,81,0.83995122
Mexico,Male,1951,82,0.82780812
Mexico,Male,1951,83,0.81483317
Mexico,Male,1951,84,0.80098349
Mexico,Male,1951,85,0.78621622
Mexico,Male,1951,86,0.77048886
Mexico,Male,1951,87,0.75694033
Mexico,Male,1951,88,0.74331371
Mexico,Male,1951,89,0.72934414
Mexico,Male,1951,90,0.71460589
Mexico,Male,1951,91,0.69875834
Mexico,Male,1951,92,0.68165267
Mexico,Male,1951,93,0.66341377
Mexico,Male,1951,94,0.64463429
Mexico,Male,1951,95,0.62594202
Mexico,Male,1951,96,0.60596758
Mexico,Male,1951,97,0.58519864
Mexico,Male,1951,98,0.56363244
Mexico,Male,1951,99,0.54126945
Mexico,Male,1951,100,0
Mexico,Male,1952,0,0.84468673
Mexico,Male,1952,1,0.95981622
Mexico,Male,1952,2,0.97325729
Mexico,Male,1952,3,0.98209001
Mexico,Male,1952,4,0.98780891
Mexico,Male,1952,5,0.99164889
Mexico,Male,1952,6,0.99411923
Mexico,Male,1952,7,0.99555334
Mexico,Male,1952,8,0.99628461
Mexico,Male,1952,9,0.99664642
Mexico,Male,1952,10,0.99697648
Mexico,Male,1952,11,0.99711156
Mexico,Male,1952,12,0.99709032
Mexico,Male,1952,13,0.99693098
Mexico,Male,1952,14,0.99665088
Mexico,Male,1952,15,0.99627039
Mexico,Male,1952,16,0.99582221
Mexico,Male,1952,17,0.99535636
Mexico,Male,1952,18,0.99491294
Mexico,Male,1952,19,0.99452371
Mexico,Male,1952,20,0.99418473
Mexico,Male,1952,21,0.99386749
Mexico,Male,1952,22,0.99354711
Mexico,Male,1952,23,0.99320322
Mexico,Male,1952,24,0.99285085
Mexico,Male,1952,25,0.99253296
Mexico,Male,1952,26,0.99229844
Mexico,Male,1952,27,0.99219445
Mexico,Male,1952,28,0.99220826
Mexico,Male,1952,29,0.99227814
Mexico,Male,1952,30,0.99230797
Mexico,Male,1952,31,0.99217838
Mexico,Male,1952,32,0.991811
Mexico,Male,1952,33,0.99115471
Mexico,Male,1952,34,0.99022169
Mexico,Male,1952,35,0.98913134
Mexico,Male,1952,36,0.98806898
Mexico,Male,1952,37,0.98728714
Mexico,Male,1952,38,0.98694591
Mexico,Male,1952,39,0.98701206
Mexico,Male,1952,40,0.98732197
Mexico,Male,1952,41,0.98759954
Mexico,Male,1952,42,0.98763727
Mexico,Male,1952,43,0.98731212
Mexico,Male,1952,44,0.98655571
Mexico,Male,1952,45,0.98540751
Mexico,Male,1952,46,0.98394514
Mexico,Male,1952,47,0.98233246
Mexico,Male,1952,48,0.98077897
Mexico,Male,1952,49,0.97948118
Mexico,Male,1952,50,0.97860885
Mexico,Male,1952,51,0.97821256
Mexico,Male,1952,52,0.9782466
Mexico,Male,1952,53,0.97851145
Mexico,Male,1952,54,0.97875345
Mexico,Male,1952,55,0.9786409
Mexico,Male,1952,56,0.97785736
Mexico,Male,1952,57,0.97616895
Mexico,Male,1952,58,0.9733404
Mexico,Male,1952,59,0.9694191
Mexico,Male,1952,60,0.96467726
Mexico,Male,1952,61,0.95984009
Mexico,Male,1952,62,0.95595872
Mexico,Male,1952,63,0.95354456
Mexico,Male,1952,64,0.95260772
Mexico,Male,1952,65,0.95219271
