Location,Sex,year,age,px,fx
Brazil,Female,1964,80,0.88190773,0
Brazil,Female,1964,81,0.87092999,0
Brazil,Female,1964,82,0.85958549,0
Brazil,Female,1964,83,0.84795244,0
Brazil,Female,1964,84,0.83597671,0
Brazil,Female,1964,85,0.82332641,0
Brazil,Female,1964,86,0.80960326,0
Brazil,Female,1964,87,0.79444761,0
Brazil,Female,1964,88,0.77761572,0
Brazil,Female,1964,89,0.75925139,0
Brazil,Female,1964,90,0.73970038,0
Brazil,Female,1964,91,0.71958873,0
Brazil,Female,1964,92,0.69960335,0
Brazil,Female,1964,93,0.68021735,0
Brazil,Female,1964,94,0.66178907,0
Brazil,Female,1964,95,0.6425505,0
Brazil,Female,1964,96,0.62310608,0
Brazil,Female,1964,97,0.60395863,0
Brazil,Female,1964,98,0.58523087,0
Brazil,Female,1964,99,0.56703451,0
Brazil,Female,1964,100,0,0
Brazil,Female,1965,0,0.89533819,0
Brazil,Female,1965,1,0.98531479,0
Brazil,Female,1965,2,0.9903033,0
Brazil,Female,1965,3,0.99351427,0
Brazil,Female,1965,4,0.99553962,0
Brazil,Female,1965,5,0.99686901000000006,0
Brazil,Female,1965,6,0.99769519,0
Brazil,Female,1965,7,0.99813862,0
Brazil,Female,1965,8,0.99831977,0
Brazil,Female,1965,9,0.99835911,0
Brazil,Female,1965,10,0.99837886,0
Brazil,Female,1965,11,0.99833124,0
Brazil,Female,1965,12,0.99823446,0
Brazil,Female,1965,13,0.99810371,0
Brazil,Female,1965,14,0.99794866,0
Brazil,Female,1965,15,0.99777841,0.025160000000000002
Brazil,Female,1965,16,0.99759763,0.04854
Brazil,Female,1965,17,0.99741055,0.081278
Brazil,Female,1965,18,0.9972217,0.121912
Brazil,Female,1965,19,0.9970365,0.16350800000000001
Brazil,Female,1965,20,0.99686143,0.20359
Brazil,Female,1965,21,0.99670321,0.23830400000000002
Brazil,Female,1965,22,0.99656605,0.266551
Brazil,Female,1965,23,0.99645197,0.28744099999999995
Brazil,Female,1965,24,0.99635735,0.300734
Brazil,Female,1965,25,0.99627566,0.306351
Brazil,Female,1965,26,0.9961979,0.304719
Brazil,Female,1965,27,0.99611456,0.298755
Brazil,Female,1965,28,0.9960204,0.289325
Brazil,Female,1965,29,0.9959123,0.277413
Brazil,Female,1965,30,0.9957921,0.263366
Brazil,Female,1965,31,0.99566379,0.24930000000000002
Brazil,Female,1965,32,0.99553115,0.235512
Brazil,Female,1965,33,0.99539758,0.222831
Brazil,Female,1965,34,0.99526289,0.210939
Brazil,Female,1965,35,0.99512496,0.19802899999999998
Brazil,Female,1965,36,0.99497992,0.182891
Brazil,Female,1965,37,0.99482316,0.166626
Brazil,Female,1965,38,0.99465237,0.14934
Brazil,Female,1965,39,0.99446666,0.130832
Brazil,Female,1965,40,0.99426758,0.11086
Brazil,Female,1965,41,0.99405791,0.09092700000000001
Brazil,Female,1965,42,0.99383759,0.07119299999999999
Brazil,Female,1965,43,0.99360414,0.053511
Brazil,Female,1965,44,0.99334866,0.038450000000000005
Brazil,Female,1965,45,0.99305731,0.026536999999999998
Brazil,Female,1965,46,0.9927147,0.018050999999999998
Brazil,Female,1965,47,0.99230392,0.012153
Brazil,Female,1965,48,0.99181639,0.008345
Brazil,Female,1965,49,0.99125096,0.005112
Brazil,Female,1965,50,0.99061783,0
Brazil,Female,1965,51,0.98993871,0
Brazil,Female,1965,52,0.9892314,0
Brazil,Female,1965,53,0.98850856,0
Brazil,Female,1965,54,0.9877625,0
Brazil,Female,1965,55,0.98696344,0
Brazil,Female,1965,56,0.98607011,0
Brazil,Female,1965,57,0.98502914,0
Brazil,Female,1965,58,0.98380069,0
Brazil,Female,1965,59,0.98236292,0
Brazil,Female,1965,60,0.98071802,0
Brazil,Female,1965,61,0.97890166,0
Brazil,Female,1965,62,0.97695072,0
Brazil,Female,1965,63,0.97489662,0
Brazil,Female,1965,64,0.97273937,0
Brazil,Female,1965,65,0.97042889,0
Brazil,Female,1965,66,0.96788951,0
Brazil,Female,1965,67,0.96501573,0
Brazil,Female,1965,68,0.96171539,0
Brazil,Female,1965,69,0.9579327,0
Brazil,Female,1965,70,0.95364735,0
Brazil,Female,1965,71,0.94890247,0
Brazil,Female,1965,72,0.9437482,0
Brazil,Female,1965,73,0.93821904,0
Brazil,Female,1965,74,0.93230726,0
Brazil,Female,1965,75,0.9259132,0
Brazil,Female,1965,76,0.91890435,0
Brazil,Female,1965,77,0.91112142,0
Brazil,Female,1965,78,0.90244446,0
Brazil,Female,1965,79,0.89287571,0
Brazil,Female,1965,80,0.88250175,0
Brazil,Female,1965,81,0.87154178,0
Brazil,Female,1965,82,0.86021077,0
Brazil,Female,1965,83,0.84858714,0
Brazil,Female,1965,84,0.83661758,0
Brazil,Female,1965,85,0.82397166,0
Brazil,Female,1965,86,0.81025218,0
Brazil,Female,1965,87,0.79509952,0
Brazil,Female,1965,88,0.77826924,0
Brazil,Female,1965,89,0.75990288,0
Brazil,Female,1965,90,0.74034344,0
Brazil,Female,1965,91,0.72021469,0
Brazil,Female,1965,92,0.70020247,0
Brazil,Female,1965,93,0.68078186,0
Brazil,Female,1965,94,0.66231462,0
Brazil,Female,1965,95,0.64300472,0
Brazil,Female,1965,96,0.62352488,0
Brazil,Female,1965,97,0.6043402,0
Brazil,Female,1965,98,0.58557408,0
Brazil,Female,1965,99,0.56733891,0
Brazil,Female,1965,100,0,0
Brazil,Female,1966,0,0.8976072,0
Brazil,Female,1966,1,0.98591735,0
Brazil,Female,1966,2,0.99066727,0
Brazil,Female,1966,3,0.99372972,0
Brazil,Female,1966,4,0.99566844,0
Brazil,Female,1966,5,0.99694501,0
Brazil,Female,1966,6,0.99774141,0
Brazil,Female,1966,7,0.99817214,0
Brazil,Female,1966,8,0.99835149,0
Brazil,Female,1966,9,0.99839356,0
Brazil,Female,1966,10,0.99841418,0
Brazil,Female,1966,11,0.99836911,0
Brazil,Female,1966,12,0.99827568,0
Brazil,Female,1966,13,0.99814841,0
Brazil,Female,1966,14,0.99799664,0
Brazil,Female,1966,15,0.99782926,0.023746
Brazil,Female,1966,16,0.9976511,0.045772
Brazil,Female,1966,17,0.99746678,0.077329
Brazil,Female,1966,18,0.99728109,0.117152
Brazil,Female,1966,19,0.99709966,0.158566
Brazil,Female,1966,20,0.9969288,0.198997
Brazil,Female,1966,21,0.99677488,0.23371799999999998
Brazil,Female,1966,22,0.99664172,0.261523
Brazil,Female,1966,23,0.996531,0.281765
Brazil,Female,1966,24,0.99643904,0.294308
Brazil,Female,1966,25,0.99635945,0.299268
Brazil,Female,1966,26,0.99628352,0.29716699999999996
Brazil,Female,1966,27,0.99620212,0.29093
Brazil,Female,1966,28,0.99611017,0.28142500000000004
Brazil,Female,1966,29,0.99600462,0.26961900000000005
Brazil,Female,1966,30,0.9958872,0.255846
Brazil,Female,1966,31,0.99576167,0.242018
Brazil,Female,1966,32,0.9956316,0.22842500000000002
Brazil,Female,1966,33,0.99550022,0.21588300000000002
Brazil,Female,1966,34,0.99536736,0.204102
Brazil,Female,1966,35,0.99523097,0.191373
Brazil,Female,1966,36,0.9950874,0.176578
Brazil,Female,1966,37,0.99493219,0.16073300000000001
Brazil,Female,1966,38,0.99476308,0.14394200000000001
Brazil,Female,1966,39,0.99457912,0.126053
Brazil,Female,1966,40,0.99438161,0.10684099999999999
Brazil,Female,1966,41,0.99417302,0.08766800000000001
Brazil,Female,1966,42,0.99395313,0.068691
Brazil,Female,1966,43,0.99371942,0.051701000000000004
Brazil,Female,1966,44,0.99346334,0.037240999999999996
Brazil,Female,1966,45,0.99317158,0.025821999999999998
Brazil,Female,1966,46,0.99282939,0.017641999999999998
Brazil,Female,1966,47,0.99242054,0.011949
Brazil,Female,1966,48,0.99193672,0.008263
Brazil,Female,1966,49,0.99137671,0.005102000000000001
Brazil,Female,1966,50,0.99075014,0
Brazil,Female,1966,51,0.9900777,0
Brazil,Female,1966,52,0.98937628,0
Brazil,Female,1966,53,0.98865785,0
Brazil,Female,1966,54,0.98791483,0
Brazil,Female,1966,55,0.9871183,0
Brazil,Female,1966,56,0.9862282,0
Brazil,Female,1966,57,0.98519269,0
Brazil,Female,1966,58,0.9839729,0
Brazil,Female,1966,59,0.98254727,0
Brazil,Female,1966,60,0.98091747,0
Brazil,Female,1966,61,0.97911754,0
Brazil,Female,1966,62,0.97718257,0
Brazil,Female,1966,63,0.97514237,0
Brazil,Female,1966,64,0.97299618,0
Brazil,Female,1966,65,0.97069468,0
Brazil,Female,1966,66,0.96816357,0
Brazil,Female,1966,67,0.96529949,0
Brazil,Female,1966,68,0.96201161,0
Brazil,Female,1966,69,0.95824498,0
Brazil,Female,1966,70,0.95397995,0
Brazil,Female,1966,71,0.949259,0
Brazil,Female,1966,72,0.94413135,0
Brazil,Female,1966,73,0.93863068,0
Brazil,Female,1966,74,0.9327479,0
Brazil,Female,1966,75,0.92638242,0
Brazil,Female,1966,76,0.91940107,0
Brazil,Female,1966,77,0.91164416,0
Brazil,Female,1966,78,0.90299082,0
Brazil,Female,1966,79,0.8934426,0
Brazil,Female,1966,80,0.88308572,0
Brazil,Female,1966,81,0.87213861,0
Brazil,Female,1966,82,0.86081594,0
Brazil,Female,1966,83,0.84919551,0
Brazil,Female,1966,84,0.8372241,0
Brazil,Female,1966,85,0.82457374,0
Brazil,Female,1966,86,0.81084933,0
Brazil,Female,1966,87,0.79569215,0
Brazil,Female,1966,88,0.7788562,0
Brazil,Female,1966,89,0.76047985,0
Brazil,Female,1966,90,0.74090405,0
Brazil,Female,1966,91,0.7207507,0
Brazil,Female,1966,92,0.70070516,0
Brazil,Female,1966,93,0.68124394,0
Brazil,Female,1966,94,0.66273215,0
Brazil,Female,1966,95,0.6434135,0
Brazil,Female,1966,96,0.62390059,0
Brazil,Female,1966,97,0.6046827,0
Brazil,Female,1966,98,0.58588401,0
Brazil,Female,1966,99,0.56761714,0
Brazil,Female,1966,100,0,0
Brazil,Female,1967,0,0.89978828,0
Brazil,Female,1967,1,0.98648923,0
Brazil,Female,1967,2,0.99101411,0
Brazil,Female,1967,3,0.99393935,0
Brazil,Female,1967,4,0.99579802,0
Brazil,Female,1967,5,0.99702549,0
Brazil,Female,1967,6,0.99779401,0
Brazil,Female,1967,7,0.99821244,0
Brazil,Female,1967,8,0.99838944,0
Brazil,Female,1967,9,0.99843339,0
Brazil,Female,1967,10,0.99845429,0
Brazil,Female,1967,11,0.9984112,0
Brazil,Female,1967,12,0.99832069,0
Brazil,Female,1967,13,0.99819657,0
Brazil,Female,1967,14,0.99804786,0
Brazil,Female,1967,15,0.99788323,0.02241
Brazil,Female,1967,16,0.99770768,0.043162
Brazil,Female,1967,17,0.99752612,0.073647
Brazil,Female,1967,18,0.9973436,0.11277200000000001
Brazil,Female,1967,19,0.9971659,0.154031
Brazil,Female,1967,20,0.99699915,0.194729
Brazil,Female,1967,21,0.99684941,0.229272
Brazil,Female,1967,22,0.99672014,0.256369
Brazil,Female,1967,23,0.99661268,0.275719
Brazil,Female,1967,24,0.99652335,0.287315
Brazil,Female,1967,25,0.99644584,0.291476
Brazil,Female,1967,26,0.99637175,0.28881
Brazil,Female,1967,27,0.99629231,0.282224
Brazil,Female,1967,28,0.99620258,0.27258
Brazil,Female,1967,29,0.99609961,0.260826
Brazil,Female,1967,30,0.995985,0.247282
Brazil,Female,1967,31,0.99586228,0.23363599999999998
Brazil,Female,1967,32,0.99573482,0.220171
Brazil,Female,1967,33,0.99560568,0.207695
Brazil,Female,1967,34,0.99547468,0.195958
Brazil,Female,1967,35,0.99533991,0.183375
Brazil,Female,1967,36,0.99519786,0.168933
Brazil,Female,1967,37,0.99504429,0.153547
Brazil,Female,1967,38,0.99487695,0.137321
Brazil,Female,1967,39,0.99469484,0.120155
Brazil,Female,1967,40,0.99449901,0.101837
Brazil,Female,1967,41,0.99429163,0.08358700000000001
Brazil,Female,1967,42,0.99407232,0.065547
Brazil,Female,1967,43,0.99383855,0.049427
Brazil,Female,1967,44,0.99358204,0.035735
Brazil,Female,1967,45,0.99329007,0.02497
Brazil,Female,1967,46,0.9929485,0.017184
Brazil,Female,1967,47,0.99254177,0.011751
Brazil,Female,1967,48,0.99206183,0.00821
Brazil,Female,1967,49,0.9915074,0.0051210000000000006
Brazil,Female,1967,50,0.99088758,0
Brazil,Female,1967,51,0.990222,0
Brazil,Female,1967,52,0.98952668,0
Brazil,Female,1967,53,0.98881291,0
Brazil,Female,1967,54,0.98807319,0
Brazil,Female,1967,55,0.98727946,0
Brazil,Female,1967,56,0.98639288,0
Brazil,Female,1967,57,0.98536313,0
Brazil,Female,1967,58,0.98415231,0
Brazil,Female,1967,59,0.98273915,0
Brazil,Female,1967,60,0.98112483,0
Brazil,Female,1967,61,0.97934171,0
Brazil,Female,1967,62,0.97742315,0
Brazil,Female,1967,63,0.9753973,0
Brazil,Female,1967,64,0.97326269,0
Brazil,Female,1967,65,0.97097072,0
Brazil,Female,1967,66,0.96844847,0
Brazil,Female,1967,67,0.96559472,0
Brazil,Female,1967,68,0.96232024,0
Brazil,Female,1967,69,0.95857095,0
Brazil,Female,1967,70,0.9543275,0
Brazil,Female,1967,71,0.9496313,0
Brazil,Female,1967,72,0.94453032,0
Brazil,Female,1967,73,0.93905693,0
Brazil,Female,1967,74,0.9332009,0
Brazil,Female,1967,75,0.92686134,0
Brazil,Female,1967,76,0.9199051,0
Brazil,Female,1967,77,0.91217268,0
Brazil,Female,1967,78,0.90354305,0
Brazil,Female,1967,79,0.89401702,0
Brazil,Female,1967,80,0.88367992,0
Brazil,Female,1967,81,0.87274895,0
Brazil,Female,1967,82,0.86143804,0
Brazil,Female,1967,83,0.84982469,0
Brazil,Female,1967,84,0.83785613,0
Brazil,Female,1967,85,0.82520612,0
Brazil,Female,1967,86,0.81148092,0
Brazil,Female,1967,87,0.79632217,0
Brazil,Female,1967,88,0.77948313,0
Brazil,Female,1967,89,0.76109985,0
Brazil,Female,1967,90,0.74151087,0
Brazil,Female,1967,91,0.72133615,0
Brazil,Female,1967,92,0.70126018,0
Brazil,Female,1967,93,0.68176038,0
Brazil,Female,1967,94,0.66320476,0
Brazil,Female,1967,95,0.6437867,0
Brazil,Female,1967,96,0.62421208,0
Brazil,Female,1967,97,0.6049343,0
Brazil,Female,1967,98,0.586078,0
Brazil,Female,1967,99,0.56775574,0
Brazil,Female,1967,100,0,0
Brazil,Female,1968,0,0.90201332,0
Brazil,Female,1968,1,0.98709283,0
Brazil,Female,1968,2,0.99137174,0
Brazil,Female,1968,3,0.99416062,0
Brazil,Female,1968,4,0.99594168,0
Brazil,Female,1968,5,0.99712113,0
Brazil,Female,1968,6,0.99786195,0
Brazil,Female,1968,7,0.99826736,0
Brazil,Female,1968,8,0.99844068,0
Brazil,Female,1968,9,0.99848522,0
Brazil,Female,1968,10,0.99850571,0
Brazil,Female,1968,11,0.99846418,0
Brazil,Female,1968,12,0.99837649,0
Brazil,Female,1968,13,0.99825569,0
Brazil,Female,1968,14,0.99811035,0
Brazil,Female,1968,15,0.99794885,0.02138
Brazil,Female,1968,16,0.99777632,0.041055
Brazil,Female,1968,17,0.99759789,0.07057899999999999
Brazil,Female,1968,18,0.99741874,0.109007
Brazil,Female,1968,19,0.99724472,0.150008
Brazil,Female,1968,20,0.99708175,0.190802
Brazil,Female,1968,21,0.99693553,0.225048
Brazil,Female,1968,22,0.99680918,0.251387
Brazil,Female,1968,23,0.99670375,0.26982100000000003
Brazil,Female,1968,24,0.99661561,0.28045800000000004
Brazil,Female,1968,25,0.99653868,0.28381599999999996
Brazil,Female,1968,26,0.99646497,0.280589
Brazil,Female,1968,27,0.9963861,0.27368000000000003
Brazil,Female,1968,28,0.99629737,0.263947
Brazil,Female,1968,29,0.9961959,0.252295
Brazil,Female,1968,30,0.99608314,0.23903
Brazil,Female,1968,31,0.99596237,0.225633
Brazil,Female,1968,32,0.99583675,0.212375
Brazil,Female,1968,33,0.9957091,0.200044
Brazil,Female,1968,34,0.99557925,0.188416
Brazil,Female,1968,35,0.99544537,0.176017
Brazil,Female,1968,36,0.9953041,0.161935
Brazil,Female,1968,37,0.99515139,0.14699600000000002
Brazil,Female,1968,38,0.99498502,0.131303
Brazil,Female,1968,39,0.9948039,0.114794
Brazil,Female,1968,40,0.99460889,0.097282
Brazil,Female,1968,41,0.99440187,0.079841
Brazil,Female,1968,42,0.99418234,0.06261800000000001
Brazil,Female,1968,43,0.99394777,0.047244999999999995
Brazil,Female,1968,44,0.99369026,0.034204
Brazil,Female,1968,45,0.99339769,0.023959
Brazil,Female,1968,46,0.99305656,0.016536000000000002
Brazil,Female,1968,47,0.99265202,0.011353
Brazil,Female,1968,48,0.99217637,0.007969
Brazil,Female,1968,49,0.99162832,0.004998
Brazil,Female,1968,50,0.99101647,0
Brazil,Female,1968,51,0.99035948,0
Brazil,Female,1968,52,0.98967247,0
Brazil,Female,1968,53,0.98896599,0
Brazil,Female,1968,54,0.98823259,0
Brazil,Female,1968,55,0.98744503,0
Brazil,Female,1968,56,0.98656566,0
Brazil,Female,1968,57,0.98554572,0
Brazil,Female,1968,58,0.98434825,0
Brazil,Female,1968,59,0.98295221,0
Brazil,Female,1968,60,0.98135795,0
Brazil,Female,1968,61,0.97959572,0
Brazil,Female,1968,62,0.9776967,0
Brazil,Female,1968,63,0.97568699,0
Brazil,Female,1968,64,0.9735644,0
Brazil,Female,1968,65,0.97128158,0
Brazil,Female,1968,66,0.96876773,0
Brazil,Female,1968,67,0.96592467,0
Brazil,Female,1968,68,0.96266603,0
Brazil,Female,1968,69,0.95893874,0
Brazil,Female,1968,70,0.95472249,0
Brazil,Female,1968,71,0.95005558,0
Brazil,Female,1968,72,0.94498247,0
Brazil,Female,1968,73,0.93953212,0
Brazil,Female,1968,74,0.93369306,0
Brazil,Female,1968,75,0.92763226,0
Brazil,Female,1968,76,0.92100503,0
Brazil,Female,1968,77,0.91367972,0
Brazil,Female,1968,78,0.90555495,0
Brazil,Female,1968,79,0.89662502,0
Brazil,Female,1968,80,0.88695082,0
Brazil,Female,1968,81,0.87669887,0
Brazil,Female,1968,82,0.86603361,0
Brazil,Female,1968,83,0.85501229,0
Brazil,Female,1968,84,0.84358768,0
Brazil,Female,1968,85,0.831491,0
Brazil,Female,1968,86,0.81839821,0
Brazil,Female,1968,87,0.80404109,0
Brazil,Female,1968,88,0.78828452,0
Brazil,Female,1968,89,0.77123129,0
Brazil,Female,1968,90,0.75312963,0
Brazil,Female,1968,91,0.73445316,0
Brazil,Female,1968,92,0.71572909,0
Brazil,Female,1968,93,0.69733167,0
Brazil,Female,1968,94,0.67956111,0
Brazil,Female,1968,95,0.66096407,0
Brazil,Female,1968,96,0.64218815,0
Brazil,Female,1968,97,0.62356743,0
Brazil,Female,1968,98,0.60521651,0
Brazil,Female,1968,99,0.58724331,0
Brazil,Female,1968,100,0,0
Brazil,Female,1969,0,0.90408619,0
Brazil,Female,1969,1,0.98758602,0
Brazil,Female,1969,2,0.99168672,0
Brazil,Female,1969,3,0.99436156,0
Brazil,Female,1969,4,0.99607308,0
Brazil,Female,1969,5,0.99720862,0
Brazil,Female,1969,6,0.99792359,0
Brazil,Female,1969,7,0.99831672,0
Brazil,Female,1969,8,0.99848666,0
Brazil,Female,1969,9,0.998532,0
Brazil,Female,1969,10,0.99855268,0
Brazil,Female,1969,11,0.99851315,0
Brazil,Female,1969,12,0.99842853,0
Brazil,Female,1969,13,0.99831124,0
Brazil,Female,1969,14,0.9981695,0
Brazil,Female,1969,15,0.99801145,0.021120999999999997
Brazil,Female,1969,16,0.99784225,0.040257
Brazil,Female,1969,17,0.99766721,0.069161
Brazil,Female,1969,18,0.99749162,0.106961
Brazil,Female,1969,19,0.99732137,0.147522
Brazil,Female,1969,20,0.99716217,0.188053
Brazil,Female,1969,21,0.99701941,0.221838
Brazil,Female,1969,22,0.99689591,0.2475
Brazil,Female,1969,23,0.99679251,0.26521100000000003
Brazil,Female,1969,24,0.99670561,0.275149
Brazil,Female,1969,25,0.99662938,0.277947
Brazil,Female,1969,26,0.99655617,0.274352
Brazil,Female,1969,27,0.99647797,0.267245
Brazil,Female,1969,28,0.99639028,0.257474
Brazil,Female,1969,29,0.99629032,0.245914
Brazil,Female,1969,30,0.9961794,0.23286199999999999
Brazil,Female,1969,31,0.99606053,0.219665
Brazil,Female,1969,32,0.99593665,0.20658500000000002
Brazil,Female,1969,33,0.99581039,0.19437700000000002
Brazil,Female,1969,34,0.99568157,0.182837
Brazil,Female,1969,35,0.99554841,0.170579
Brazil,Female,1969,36,0.99540771,0.15678
Brazil,Female,1969,37,0.99525558,0.142192
Brazil,Female,1969,38,0.99508983,0.126912
Brazil,Female,1969,39,0.99490929,0.11090000000000001
Brazil,Female,1969,40,0.99471463,0.094002
Brazil,Female,1969,41,0.99450742,0.077134
Brazil,Female,1969,42,0.99428708,0.060469
Brazil,Female,1969,43,0.9940511,0.045590000000000006
Brazil,Female,1969,44,0.99379195,0.032964
Brazil,Female,1969,45,0.99349809,0.023001999999999998
Brazil,Female,1969,46,0.99315672,0.015844
Brazil,Female,1969,47,0.99275374,0.010852
Brazil,Female,1969,48,0.99228176,0.007602
Brazil,Female,1969,49,0.99173956,0.004764999999999999
Brazil,Female,1969,50,0.99113522,0
Brazil,Female,1969,51,0.99048634,0
Brazil,Female,1969,52,0.98980712,0
Brazil,Female,1969,53,0.98910733,0
Brazil,Female,1969,54,0.9883795,0
Brazil,Female,1969,55,0.98759723,0
Brazil,Female,1969,56,0.98672406,0
Brazil,Female,1969,57,0.9857128,0
Brazil,Female,1969,58,0.98452745,0
Brazil,Female,1969,59,0.98314716,0
Brazil,Female,1969,60,0.98157148,0
Brazil,Female,1969,61,0.97982851,0
Brazil,Female,1969,62,0.97794715,0
Brazil,Female,1969,63,0.97595154,0
Brazil,Female,1969,64,0.97383877,0
Brazil,Female,1969,65,0.97156262,0
Brazil,Female,1969,66,0.96905435,0
Brazil,Female,1969,67,0.96621881,0
Brazil,Female,1969,68,0.96297202,0
Brazil,Female,1969,69,0.95926194,0
Brazil,Female,1969,70,0.95506818,0
Brazil,Female,1969,71,0.95042668,0
Brazil,Female,1969,72,0.94537912,0
Brazil,Female,1969,73,0.93995185,0
Brazil,Female,1969,74,0.93413147,0
Brazil,Female,1969,75,0.92836458,0
Brazil,Female,1969,76,0.92208313,0
Brazil,Female,1969,77,0.91518233,0
Brazil,Female,1969,78,0.90757925,0
Brazil,Female,1969,79,0.8992622,0
Brazil,Female,1969,80,0.8902693,0
Brazil,Female,1969,81,0.88071774,0
Brazil,Female,1969,82,0.87072347,0
Brazil,Female,1969,83,0.86032188,0
Brazil,Female,1969,84,0.84946994,0
Brazil,Female,1969,85,0.83795837,0
Brazil,Female,1969,86,0.82553538,0
Brazil,Female,1969,87,0.811992,0
Brazil,Female,1969,88,0.79733634,0
Brazil,Female,1969,89,0.7816407,0
Brazil,Female,1969,90,0.76506693,0
Brazil,Female,1969,91,0.74794271,0
Brazil,Female,1969,92,0.73063459,0
Brazil,Female,1969,93,0.71340502,0
Brazil,Female,1969,94,0.69647677,0
Brazil,Female,1969,95,0.67880495,0
Brazil,Female,1969,96,0.6609696,0
Brazil,Female,1969,97,0.64316894,0
Brazil,Female,1969,98,0.62550317,0
Brazil,Female,1969,99,0.60806908,0
Brazil,Female,1969,100,0,0
Brazil,Female,1970,0,0.90618359,0
Brazil,Female,1970,1,0.98808383,0
Brazil,Female,1970,2,0.99200074,0
Brazil,Female,1970,3,0.99456319,0
Brazil,Female,1970,4,0.99620681,0
Brazil,Female,1970,5,0.99729912,0
Brazil,Female,1970,6,0.9979883,0
Brazil,Female,1970,7,0.99836862,0
Brazil,Female,1970,8,0.99853435,0
Brazil,Female,1970,9,0.99857968,0
Brazil,Female,1970,10,0.99860015,0
Brazil,Female,1970,11,0.99856223,0
Brazil,Female,1970,12,0.99848037,0
Brazil,Female,1970,13,0.99836634,0
Brazil,Female,1970,14,0.99822801,0
Brazil,Female,1970,15,0.99807325,0.021538
Brazil,Female,1970,16,0.99790727,0.040926000000000004
Brazil,Female,1970,17,0.99773552,0.06980700000000001
Brazil,Female,1970,18,0.99756338,0.107225
Brazil,Female,1970,19,0.99739678,0.14697
Brazil,Female,1970,20,0.99724121,0.18631399999999998
Brazil,Female,1970,21,0.99710177,0.218965
Brazil,Female,1970,22,0.99698099,0.243659
Brazil,Female,1970,23,0.99687947,0.260698
Brazil,Female,1970,24,0.99679372,0.27026999999999995
Brazil,Female,1970,25,0.9967181,0.272911
Brazil,Female,1970,26,0.99664532,0.269307
Brazil,Female,1970,27,0.99656777,0.262192
Brazil,Female,1970,28,0.99648112,0.252386
Brazil,Female,1970,29,0.99638265,0.24077199999999999
Brazil,Female,1970,30,0.99627351,0.227658
Brazil,Female,1970,31,0.99615649,0.214389
Brazil,Female,1970,32,0.99603428,0.201238
Brazil,Female,1970,33,0.99590933,0.18895599999999999
Brazil,Female,1970,34,0.99578144,0.177361
Brazil,Female,1970,35,0.99564891,0.165147
Brazil,Female,1970,36,0.99550869,0.151543
Brazil,Female,1970,37,0.99535706,0.137247
Brazil,Female,1970,38,0.99519184,0.122347
Brazil,Female,1970,39,0.99501181,0.106797
Brazil,Female,1970,40,0.99481741,0.09045399999999999
Brazil,Female,1970,41,0.99460995,0.074169
Brazil,Female,1970,42,0.99438871,0.058114
Brazil,Female,1970,43,0.99415118,0.043801
Brazil,Female,1970,44,0.99389021,0.031675999999999996
Brazil,Female,1970,45,0.99359485,0.022126
Brazil,Female,1970,46,0.99325298,0.015272
Brazil,Female,1970,47,0.99285122,0.010486
Brazil,Female,1970,48,0.99238258,0.007357
Brazil,Female,1970,49,0.99184582,0.004615
Brazil,Female,1970,50,0.99124855,0
Brazil,Female,1970,51,0.99060734,0
Brazil,Female,1970,52,0.98993546,0
Brazil,Female,1970,53,0.98924191,0
Brazil,Female,1970,54,0.98851918,0
Brazil,Female,1970,55,0.9877417,0
Brazil,Female,1970,56,0.98687415,0
Brazil,Female,1970,57,0.98587091,0
Brazil,Female,1970,58,0.98469691,0
Brazil,Female,1970,59,0.98333149,0
Brazil,Female,1970,60,0.98177342,0
Brazil,Female,1970,61,0.98004865,0
Brazil,Female,1970,62,0.97818388,0
Brazil,Female,1970,63,0.97620122,0
Brazil,Female,1970,64,0.97409696,0
Brazil,Female,1970,65,0.971826,0
Brazil,Female,1970,66,0.96932159,0
Brazil,Female,1970,67,0.96649154,0
Brazil,Female,1970,68,0.96325427,0
Brazil,Female,1970,69,0.95955882,0
Brazil,Female,1970,70,0.95538456,0
Brazil,Female,1970,71,0.95076507,0
Brazil,Female,1970,72,0.94573922,0
Brazil,Female,1970,73,0.94033063,0
Brazil,Female,1970,74,0.93452407,0
Brazil,Female,1970,75,0.92904799,0
Brazil,Female,1970,76,0.92310959,0
Brazil,Female,1970,77,0.91663099,0
Brazil,Female,1970,78,0.90954836,0
Brazil,Female,1970,79,0.90184481,0
Brazil,Female,1970,80,0.89353628,0
Brazil,Female,1970,81,0.88469131,0
Brazil,Female,1970,82,0.87537754,0
Brazil,Female,1970,83,0.86560873,0
Brazil,Female,1970,84,0.85534579,0
Brazil,Female,1970,85,0.84443746,0
Brazil,Female,1970,86,0.83270325,0
Brazil,Female,1970,87,0.81998322,0
Brazil,Female,1970,88,0.80644194,0
Brazil,Female,1970,89,0.79212576,0
Brazil,Female,1970,90,0.77711404,0
Brazil,Female,1970,91,0.76159013,0
Brazil,Female,1970,92,0.7457577,0
Brazil,Female,1970,93,0.7297612,0
Brazil,Female,1970,94,0.71373615,0
Brazil,Female,1970,95,0.69724006,0
Brazil,Female,1970,96,0.68049841,0
Brazil,Female,1970,97,0.66368801,0
Brazil,Female,1970,98,0.64689356,0
Brazil,Female,1970,99,0.63019908,0
