1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
162.422,165.727,169.488,173.694,178.23,183.173,188.362,193.705,199.145,203.028,204.268,208.274,211.991,215.309,217.98,220.002,222.355,225.206,226.718,226.32,231.697,233.737,234.969,238.267,240.086,241,238.844,239.201,243.757,249.693,256.56,263.077,272.068,280.117,289.726,301.03,310.682,320.749,330.482,336.079,338.623,339.145,338.678,337.747,336.886,338.796,338.265,341.62,344.199,349.902,352.026,358.452,361.048,363.239,366.159,368.476,365.546,361.001,357.397,357.606,360.894,359.386,356.295,355.942,354.475,356.398,361.155,362.945,363.26,377.195,376.617,382.742,384.239,373.644
159.609,162.407,165.703,169.448,173.639,178.181,183.095,188.277,193.594,199.04,202.923,204.171,208.508,212.32,215.647,218.35,220.394,222.776,225.665,227.199,226.8,232.116,234.099,235.343,238.676,240.414,240.855,238.689,239.043,243.593,249.551,256.442,262.968,271.994,280.073,289.682,300.98,310.618,320.69,330.42,336.001,338.531,339.015,338.517,337.577,336.718,338.641,338.103,341.461,344.038,349.743,351.86,358.287,360.917,363.114,366.027,368.34,365.411,360.877,357.288,357.504,360.804,359.298,356.221,355.878,354.413,356.336,361.096,362.882,363.214,377.138,376.563,382.678,384.176
158.072,159.489,162.288,165.579,169.321,173.53,178.049,182.963,188.126,193.448,198.891,202.784,204.405,208.837,212.655,216.016,218.738,220.812,223.232,226.145,227.673,227.219,232.401,234.394,235.671,238.93,240.254,240.682,238.511,238.862,243.44,249.427,256.332,262.898,271.957,280.037,289.639,300.921,310.563,320.629,330.337,335.9,338.386,338.809,338.293,337.35,336.506,338.419,337.886,341.245,343.822,349.513,351.629,358.135,360.775,362.963,365.873,368.184,365.265,360.752,357.17,357.402,360.702,359.209,356.148,355.806,354.341,356.271,361.025,362.83,363.15,377.074,376.49,382.608
157.521,157.914,159.334,162.135,165.423,169.191,173.377,177.898,182.796,187.961,193.276,198.73,203.021,204.742,209.179,213.032,216.412,219.167,221.278,223.725,226.626,228.096,227.484,232.674,234.698,235.9,238.745,240.05,240.468,238.299,238.686,243.304,249.32,256.27,262.885,271.944,280.018,289.596,300.883,310.515,320.549,330.231,335.731,338.147,338.549,338.027,337.1,336.248,338.165,337.634,340.993,343.555,349.243,351.44,357.958,360.586,362.773,365.68,367.997,365.105,360.605,357.044,357.275,360.591,359.118,356.057,355.717,354.263,356.19,360.96,362.752,363.072,376.983,376.41
157.329,157.381,157.775,159.199,161.989,165.304,169.044,173.234,177.737,182.632,187.784,193.108,198.97,203.36,205.09,209.561,213.433,216.848,219.636,221.778,224.211,227.051,228.319,227.718,232.936,234.886,235.684,238.501,239.789,240.211,238.088,238.532,243.203,249.279,256.301,262.918,271.967,280.005,289.59,300.862,310.447,320.443,330.025,335.451,337.843,338.233,337.728,336.793,335.943,337.864,337.335,340.677,343.233,348.989,351.205,357.711,360.339,362.522,365.434,367.785,364.912,360.438,356.878,357.131,360.47,358.997,355.941,355.612,354.16,356.103,360.861,362.649,362.958,376.886
156.853,157.157,157.214,157.621,159.027,161.849,165.137,168.886,173.057,177.552,182.43,187.586,193.344,199.306,203.708,205.469,209.959,213.87,217.313,220.132,222.259,224.627,227.238,228.516,227.948,233.086,234.627,235.388,238.179,239.476,239.951,237.908,238.443,243.192,249.372,256.4,263.004,272,280.05,289.611,300.815,310.346,320.192,329.705,335.103,337.474,337.881,337.371,336.432,335.586,337.51,336.966,340.294,342.891,348.667,350.878,357.383,360.009,362.195,365.148,367.525,364.685,360.213,356.684,356.964,360.299,358.836,355.797,355.476,354.039,355.977,360.723,362.496,362.84
156.782,156.663,156.974,157.049,157.429,158.873,161.666,164.97,168.699,172.856,177.329,182.206,187.798,193.652,199.632,204.054,205.838,210.372,214.302,217.776,220.579,222.638,224.77,227.392,228.7,228.055,232.78,234.272,234.998,237.801,239.16,239.74,237.83,238.468,243.365,249.552,256.562,263.095,272.106,280.125,289.593,300.72,310.042,319.824,329.305,334.666,337.051,337.454,336.931,335.995,335.158,337.063,336.497,339.84,342.461,348.241,350.45,356.958,359.582,361.813,364.805,367.22,364.381,359.951,356.446,356.727,360.074,358.63,355.611,355.3,353.874,355.794,360.518,362.342
156.812,156.597,156.487,156.817,156.854,157.272,158.686,161.499,164.78,168.491,172.621,177.085,182.389,188.073,193.953,199.943,204.386,206.221,210.766,214.725,218.182,220.915,222.768,224.911,227.562,228.786,227.705,232.361,233.809,234.557,237.43,238.92,239.672,237.896,238.73,243.637,249.801,256.717,263.272,272.24,280.139,289.507,300.36,309.622,319.367,328.795,334.164,336.545,336.925,336.401,335.479,334.623,336.489,335.916,339.287,341.929,347.7,349.924,356.423,359.092,361.378,364.412,366.824,364.037,359.622,356.126,356.428,359.793,358.379,355.365,355.084,353.636,355.529,360.322
156.799,156.682,156.471,156.375,156.651,156.719,157.101,158.537,161.323,164.584,168.264,172.377,177.212,182.599,188.314,194.201,200.206,204.7,206.543,211.108,215.053,218.442,221.048,222.913,225.088,227.644,228.385,227.227,231.828,233.304,234.134,237.165,238.864,239.776,238.243,239.096,243.973,250.024,256.965,263.471,272.287,280.065,289.098,299.894,309.114,318.794,328.222,333.584,335.933,336.306,335.8,334.856,333.948,335.777,335.242,338.648,341.28,347.074,349.292,355.831,358.568,360.898,363.936,366.397,363.612,359.214,355.75,356.076,359.47,358.056,355.094,354.785,353.31,355.291
156.735,156.745,156.624,156.415,156.255,156.55,156.571,156.975,158.381,161.146,164.377,168.032,172.468,177.383,182.803,188.527,194.428,200.48,204.979,206.842,211.394,215.27,218.543,221.159,223.056,225.131,227.199,227.843,226.634,231.267,232.838,233.855,237.12,239.006,240.201,238.694,239.514,244.26,250.34,257.222,263.555,272.221,279.615,288.606,299.351,308.504,318.181,327.595,332.922,335.259,335.647,335.117,334.109,333.126,335,334.51,337.907,340.574,346.361,348.625,355.236,358.014,360.363,363.448,365.899,363.134,358.774,355.346,355.695,359.087,357.73,354.742,354.407,353.033
