1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
232.285,236.531,238.809,241.835,247.696,253.673,260.134,265.652,278.312,291.794,299.685,311.309,322.383,333.096,347.513,358.106,368.175,380.85,394.922,411.894,433.956,460.447,473.715,481.478,500.197,517.718,535.389,554.12,571.294,591.561,612.318,633.01,650.608,667.713,684.813,702.274,717.244,727.31,732.125,742.372,760.191,788.025,811.099,828.864,856.049,878.083,883.168,883.572,878.815,879.676,884.817,889.355,893.814,893.3,909.602,926.214,927.247,944.84,964.999,990.558,1011.027,1025.724,1054.281,1075.74,1085.452,1086.477,1083.548,1090.167,1092.694,1081.271,1075.572,1081.62,1091.469,1115.581
224.897,230.264,234.492,236.771,239.826,245.725,251.733,258.18,263.671,276.272,289.711,296.658,308.9,319.915,330.462,344.709,355.188,365.114,377.531,391.218,407.739,429.241,455.24,468.3,475.829,494.318,511.574,528.889,547.271,564.222,584.312,604.819,622.233,638.456,654.4,670.666,686.927,700.637,709.026,712.269,722.146,751.058,779.492,800.77,817.505,842.179,861.436,866.333,865.844,859.807,860.174,867.685,874.458,878.914,878.826,895.896,913.773,917.11,939.485,961.384,987.402,1007.689,1022.405,1048.519,1070.252,1077.104,1076.413,1072.978,1081.43,1085.225,1074.005,1069.082,1075.524,1085.68
218.717,222.883,228.226,232.458,234.78,237.889,243.81,249.798,256.213,261.682,274.243,286.614,294.206,306.385,317.236,327.631,341.744,352.077,361.748,373.78,387.023,403.001,424.032,449.773,462.58,469.914,488.125,505.022,521.994,540.146,556.937,576.782,594.995,611.392,626.318,641.106,656.499,671.528,683.983,690.696,692.391,714.479,744.44,770.892,790.382,806.108,828.3,844.804,849.52,848.12,840.813,844.821,854.176,860.945,865.782,866.408,884.612,904.518,912.142,936.043,958.333,984.034,1004.344,1016.633,1043.016,1061.842,1066.957,1065.741,1064.158,1073.832,1077.76,1067.322,1062.804,1069.601
214.839,216.693,220.845,226.202,230.476,232.861,235.997,241.889,247.844,254.231,259.698,271.139,284.124,291.679,303.697,314.398,324.676,338.629,348.702,358,369.596,382.314,397.852,418.639,444.08,456.663,463.764,481.618,498.182,514.934,532.93,549.501,568.071,585.152,600.603,614.235,627.823,642.304,656.105,667.309,672.366,686.034,709.886,737.771,762.248,779.972,794.723,814.454,828.204,832.718,830.411,827.429,832.875,842.224,849.326,854.777,856.419,876.374,899.951,908.893,933.093,954.952,980.675,998.579,1011.182,1034.679,1051.767,1056.332,1056.914,1056.525,1066.291,1070.913,1060.868,1056.791
208.332,212.757,214.615,218.803,224.203,228.529,230.936,234.044,239.896,245.819,252.192,256.628,268.672,281.593,289.018,300.887,311.473,321.612,335.292,344.994,353.877,364.968,377.273,392.586,413.095,438.255,450.59,457.396,474.93,491.279,507.889,525.673,542.094,559.378,575.391,589.897,602.183,614.53,628.108,640.686,650.651,666.552,683.002,705.256,731.067,753.592,769.587,783.379,800.639,811.614,815.925,818.909,817.002,822.451,832.081,839.704,846.017,849.17,872.219,896.852,906.038,929.694,951.592,974.966,993.19,1003.012,1024.81,1041.313,1047.58,1049.282,1048.995,1059.359,1064.297,1054.784
198.398,206.225,210.631,212.548,216.789,222.236,226.563,228.935,232.012,237.824,243.727,249.165,254.215,266.194,278.965,286.269,298.022,308.473,318.363,331.666,340.969,349.376,360.078,372.173,387.234,407.486,432.354,444.39,450.944,468.265,484.479,500.893,518.953,534.732,550.784,565.729,579.24,590.142,601.263,613.94,625.301,645.45,663.82,679.941,700.599,724.359,744.969,759.246,772.064,786.836,795.032,806.223,809.932,808.045,813.736,823.794,832.13,839.682,845.406,869.295,894.049,902.638,926.334,945.987,969.678,985.212,993.432,1014.635,1032.713,1040.022,1041.803,1042.049,1052.672,1058.17
188.03,196.343,204.119,208.555,210.542,214.838,220.278,224.553,226.889,229.938,235.721,240.791,246.801,251.818,263.651,276.274,283.49,295.108,305.323,314.868,327.779,336.625,344.672,355.176,367.037,381.877,401.873,426.406,438.183,444.582,461.764,477.789,495.006,512.293,527.476,542.297,556.128,568.614,578.152,588.046,599.824,621.132,643.072,661.066,676.859,695.944,717.689,736.39,748.931,760.762,773.041,787.244,798.877,802.595,800.916,806.942,817.543,826.821,836.317,842.677,866.602,890.63,899.299,920.854,940.832,961.942,975.936,983.603,1006.267,1025.306,1032.662,1034.874,1035.369,1046.601
178.988,186.093,194.349,202.112,206.594,208.651,212.954,218.342,222.565,224.876,227.905,232.906,238.507,244.469,249.373,261.059,273.568,280.677,292.07,301.958,311.155,323.617,332.121,339.988,350.274,361.944,376.569,396.271,420.502,432.109,438.415,455.403,472.776,489.18,505.737,520.325,533.88,546.576,558.055,566.226,574.891,596.589,619.729,640.676,658.293,673.783,691.325,711.058,727.837,738.635,749.474,766.936,781.455,793.082,796.947,795.521,801.939,813.2,823.837,833.736,840.097,863.225,887.29,893.973,915.833,933.372,953.008,966.454,975.519,999.102,1018.137,1025.818,1028.222,1029.42
172.742,177.191,184.248,192.47,200.245,204.777,206.87,211.14,216.47,220.658,222.951,225.221,230.708,236.254,242.09,246.877,258.456,270.834,277.758,288.838,298.405,307.196,319.317,327.653,335.323,345.445,356.929,371.299,390.732,414.746,426.228,432.388,451.088,467.815,483.446,499.274,513.245,525.521,537.097,547.564,554.365,572.26,596.035,618.303,638.258,655.524,670.735,686.738,704.453,719.306,728.357,744.813,762.498,777.007,788.72,792.74,791.582,798.427,810.541,821.386,831.211,836.78,859.944,882.096,889.097,908.65,924.805,943.906,958.642,968.648,992.2,1011.445,1019.242,1022.396
166.427,171.058,175.483,182.498,190.722,198.521,203.086,205.174,209.398,214.689,218.848,220.369,223.102,228.529,233.944,239.65,244.366,255.816,267.999,274.652,285.429,294.617,303.103,315.055,323.204,330.74,340.696,351.951,366.085,385.331,409.156,420.464,428.718,446.805,462.925,477.786,492.876,506.219,517.227,527.676,537.126,552.106,572.21,595.446,616.847,635.838,652.773,667.711,682.176,697.87,710.793,725.038,741.604,759.276,773.826,785.597,789.742,788.81,796.066,808.211,818.921,827.911,833.561,854.927,877.326,882.197,900.442,916.106,936.397,952.035,962.044,985.72,1004.978,1013.56
