1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
137.905,140.247,141.143,141.554,142.168,142.129,141.402,141.482,143.343,146.885,150.566,156.323,165.169,175.017,183.813,189.816,194.571,201.564,209.609,216.82,220.645,223.48,228.43,232.141,235.157,235.019,236.387,238.485,238.939,246.25,256.866,269.647,288.788,303.295,315.044,326.535,339.418,354.361,370.965,389.155,405.971,422.105,438.506,456.069,473.54,491.06,510.533,530.804,552.592,576.755,601.297,621.737,640.925,658.569,675.457,692.689,708.304,722.279,741.444,761.655,779.229,799.55,821.2,838.799,854.229,863.076,866.585,875.867,888.073,898.728,906.985,912.783,928.463,943.068
132.777,135.563,137.887,138.787,139.177,139.816,139.78,139.009,139.025,140.796,144.256,148.947,154.862,163.647,173.39,182.136,188.147,192.867,199.82,207.696,214.731,218.339,221.039,225.917,229.614,232.635,232.534,233.857,235.948,236.425,243.751,254.317,270.549,288.495,302.568,314.217,325.655,338.799,353.887,370.086,387.38,403.827,419.602,435.618,453.255,470.772,488.254,508.024,528.944,551.161,575.785,598.65,617.184,636.34,654.092,671.176,688.75,704.946,720.172,739.773,760.13,777.79,798.126,819.36,836.96,851.884,860.412,863.819,873.379,885.795,896.507,904.208,909.777,926.338
127.652,130.47,133.225,135.528,136.393,136.804,137.438,137.354,136.521,136.453,138.142,142.737,147.579,153.453,162.147,171.827,180.561,186.53,191.231,198.03,205.74,212.557,216.038,218.687,223.546,227.243,230.281,230.139,231.452,233.553,234.069,241.356,255.761,271.44,288.207,301.839,313.391,324.787,338.191,353.405,369.18,385.388,401.466,417.075,432.693,450.4,467.966,485.406,505.478,527.05,549.697,572.941,594.033,612.527,631.787,649.727,667.158,685.309,702.758,718.424,738.177,758.638,776.321,796.273,817.49,834.612,849.225,857.644,861.304,871.06,883.533,893.606,901.074,907.586
122.067,125.358,128.14,130.86,133.11,133.988,134.395,134.97,134.818,133.902,133.757,136.697,141.432,146.244,152.053,160.686,170.339,179.009,184.956,189.524,196.173,203.679,210.368,213.808,216.453,221.302,225.005,227.982,227.834,229.156,231.287,231.794,243.114,257.186,272.325,287.907,301.105,312.568,323.916,337.562,352.888,367.754,383.296,399.069,414.497,429.718,447.5,465.113,482.514,502.885,525.112,546.773,568.388,589.43,608.019,627.45,645.724,663.709,683.069,700.936,716.756,736.623,757.106,774.438,794.363,815.126,831.955,846.45,855.078,858.927,868.739,880.476,890.3,898.774
116.642,119.773,123.021,125.759,128.423,130.67,131.544,131.885,132.388,132.146,131.16,132.347,135.428,140.14,144.901,150.664,159.264,168.84,177.472,183.283,187.721,194.19,201.586,208.232,211.667,214.308,219.148,222.784,225.737,225.602,226.957,229.076,233.691,244.842,258.594,273.19,287.592,300.36,311.728,323.01,336.886,351.604,366.142,381.155,396.608,411.859,426.69,444.548,462.207,479.56,500.237,522.176,542.377,563.937,585.053,603.797,623.532,642.322,661.443,681.184,699.183,715.123,735.016,755.169,772.47,791.975,812.461,829.172,843.829,852.617,856.517,865.497,876.949,887.869
111.839,114.336,117.423,120.617,123.304,125.959,128.194,128.99,129.265,129.674,129.363,129.745,131.077,134.154,138.822,143.542,149.279,157.798,167.329,175.811,181.489,185.776,192.164,199.529,206.155,209.576,212.211,216.976,220.584,223.533,223.439,224.794,230.083,235.546,246.541,259.969,274.027,287.253,299.584,310.839,322.042,335.57,350.062,364.467,378.939,394.078,409.16,423.603,441.532,459.227,476.538,497.376,518.043,538.192,559.804,581.044,600.052,620.247,640.053,659.506,679.347,697.444,713.421,733.012,753.122,770.039,789.297,809.662,826.497,841.28,850.082,853.045,861.704,874.37
108.129,109.508,111.968,115,118.143,120.822,123.467,125.608,126.336,126.526,126.87,127.915,128.441,129.791,132.84,137.465,142.159,147.828,156.308,165.684,174.016,179.547,183.786,190.163,197.504,204.091,207.496,210.072,214.803,218.405,221.379,221.3,225.06,231.035,237.362,248.197,261.306,274.827,286.871,298.747,309.876,320.706,334.023,348.449,362.712,376.645,391.476,406.391,420.441,438.43,456.165,473.8,493.559,514.173,534.354,556.061,577.51,596.917,617.985,638.062,657.582,677.49,695.623,711.332,730.877,750.626,767.329,786.473,806.925,823.86,838.615,846.332,848.941,858.968
104.286,105.757,107.113,109.525,112.512,115.645,118.325,120.87,122.931,123.579,123.719,125.382,126.557,127.114,128.452,131.472,136.067,140.701,146.352,154.687,163.907,172.081,177.565,181.815,188.173,195.464,202.013,205.364,207.923,212.645,216.264,219.243,221.09,225.264,231.942,239.129,249.806,262.597,275.579,286.422,297.83,308.541,319.205,332.4,346.752,360.872,374.271,388.797,403.539,417.186,435.236,453.549,470.297,490.008,510.627,530.883,552.747,574.525,594.661,615.936,636.043,655.602,675.54,693.422,709.094,728.311,747.86,764.46,783.669,804.192,821.071,834.59,841.886,846.036
100.396,101.882,103.331,104.654,107.028,110.016,113.154,115.742,118.2,120.177,120.781,122.198,123.972,125.172,125.723,127.051,130.059,134.605,139.231,144.767,152.952,162.01,170.114,175.598,179.839,186.152,193.404,199.893,203.229,205.796,210.522,214.144,218.549,220.814,225.419,232.794,240.843,251.366,263.839,276.266,285.895,296.475,307.043,317.626,330.692,344.964,358.943,371.813,386.028,400.587,413.827,432.75,450.381,467.09,486.786,507.455,527.822,549.941,572.275,592.554,613.82,633.933,653.52,673.221,691.062,706.441,725.475,744.918,761.569,780.838,801.286,816.802,829.846,838.795
95.808,97.981,99.446,100.864,102.162,104.555,107.557,110.614,113.109,115.49,117.412,119.234,120.747,122.537,123.72,124.274,125.619,128.607,133.151,137.678,143.091,151.122,160.086,168.157,173.614,177.829,184.119,191.324,197.783,201.125,203.703,208.422,213.112,217.786,220.488,225.519,233.591,242.508,252.876,265.02,276.882,284.67,294.944,305.468,315.961,328.888,343.083,356.927,369.26,383.154,397.527,411.498,429.93,447.516,464.202,483.925,504.655,525.203,547.703,570.103,590.348,611.582,631.713,651.079,670.734,688.297,703.516,722.443,741.914,758.62,777.831,796.797,811.834,826.587
89.072,93.43,95.57,97.008,98.393,99.734,102.156,105.097,108.049,110.474,112.797,115.857,117.753,119.275,121.034,122.219,122.819,124.179,127.184,131.639,136.054,141.338,149.264,158.167,166.18,171.609,175.83,182.096,189.269,195.714,199.053,201.631,207.095,212.014,216.976,220.11,225.563,234.336,244.125,254.334,266.139,275.815,283.21,293.333,303.802,314.197,326.991,341.11,354.813,366.599,380.167,395.289,408.94,427.318,444.864,461.571,481.324,502.166,522.953,545.461,567.797,587.989,609.227,629.144,648.465,667.852,685.249,700.37,719.318,738.822,755.513,773.155,791.658,808.428
84.003,86.817,91.104,93.208,94.61,96.043,97.426,99.807,102.639,105.521,107.886,111.261,114.369,116.258,117.744,119.503,120.746,121.384,122.781,125.718,130.066,134.363,139.55,147.408,156.237,164.204,169.639,173.862,180.102,187.254,193.662,196.99,200.184,205.704,210.868,216.113,219.675,225.554,235.035,245.693,255.737,265.306,274.262,281.663,291.627,302.035,312.338,324.999,339.037,352.587,363.822,378.021,392.904,406.513,424.84,442.388,459.111,478.92,499.879,520.634,543.063,565.316,585.503,606.528,626.395,645.46,664.668,681.954,697.107,716.079,735.601,750.645,767.876,788.106
80.36,81.889,84.656,88.875,90.936,92.38,93.845,95.204,97.481,100.245,103.062,106.382,109.793,112.872,114.718,116.209,118.031,119.311,119.995,121.34,124.191,128.424,132.629,137.764,145.555,154.334,162.284,167.708,171.914,178.133,185.232,191.604,195.282,198.674,204.267,209.671,215.19,219.183,225.496,235.684,247.209,255.078,263.913,272.615,280.013,289.816,300.172,310.383,322.903,336.848,350.242,361.755,375.727,390.553,404.131,422.44,439.985,456.731,476.579,497.471,518.144,540.474,562.697,582.675,603.639,623.256,642.135,661.219,678.523,693.707,712.743,730.508,745.193,764.176
75.433,78.387,79.89,82.615,86.767,88.848,90.311,91.735,93.002,95.216,97.918,101.591,104.95,108.324,111.351,113.192,114.75,116.595,117.912,118.548,119.828,122.585,126.736,130.9,136.001,143.749,152.491,160.389,165.776,169.966,176.132,183.187,189.694,193.508,197.114,202.771,208.405,214.202,218.634,225.382,236.277,246.536,253.819,262.414,270.856,278.257,287.909,298.209,308.32,320.687,334.537,348.185,359.473,373.385,388.173,401.743,420.034,437.564,454.317,474.078,494.881,515.451,537.731,559.735,579.646,600.361,619.779,638.53,657.618,674.931,690.232,707.408,724.801,741.309
70.305,73.629,76.533,78.016,80.713,84.836,86.908,88.303,89.638,90.848,93.013,96.479,100.193,103.516,106.846,109.845,111.742,113.304,115.176,116.428,117.014,118.227,120.94,125.059,129.212,134.288,141.989,150.641,158.463,163.809,167.961,174.092,181.39,187.715,191.678,195.486,201.196,207.063,213.148,218.022,225.202,235.654,245.217,252.446,260.798,268.988,276.402,285.896,296.134,306.134,318.347,332.518,345.898,357.135,371.011,385.766,399.329,417.57,435.065,451.727,471.396,492.076,512.588,534.647,556.555,576.228,596.732,616.015,634.762,653.834,671.271,684.605,701.383,720.686
65.827,68.662,71.93,74.792,76.284,78.954,83.021,84.988,86.299,87.569,88.751,91.589,95.107,98.786,102.076,105.367,108.393,110.264,111.85,113.636,114.838,115.378,116.595,119.307,123.43,127.559,132.592,140.181,148.732,156.472,161.767,165.906,172.54,179.518,185.669,189.765,193.763,199.531,205.644,212.016,217.327,224.541,234.618,243.777,250.953,259.071,267.014,274.432,283.764,293.929,303.819,316.402,330.243,343.555,354.766,368.592,383.313,396.825,414.995,432.371,448.947,468.479,489.085,509.385,531.326,552.991,572.454,592.813,612.073,630.785,649.97,665.274,678.175,697.017
62.906,64.294,67.081,70.298,73.162,74.628,77.25,81.155,83.036,84.278,85.527,87.314,90.215,93.706,97.354,100.601,103.901,106.865,108.752,110.24,111.975,113.135,113.721,114.969,117.71,121.802,125.881,130.808,138.292,146.739,154.401,159.675,164.383,170.905,177.566,183.521,187.741,191.942,197.783,204.138,210.787,216.261,223.647,233.46,242.215,249.341,257.226,264.914,272.338,281.499,291.589,301.916,314.149,327.912,341.172,352.325,366.101,380.735,394.178,412.203,429.473,445.911,465.364,485.758,505.93,527.629,549.068,568.389,588.695,607.896,626.706,643.577,658.336,673.532
61.014,61.393,62.757,65.495,68.716,71.518,72.949,75.409,79.203,81.004,82.23,84.034,85.896,88.778,92.241,95.842,99.092,102.315,105.28,107.054,108.496,110.19,111.412,112.051,113.351,116.072,120.11,124.087,128.933,136.317,144.675,152.287,157.721,162.765,169.175,175.496,181.247,185.608,190.03,195.936,202.519,209.345,214.988,222.632,232.176,240.521,247.596,255.242,262.681,270.107,279.092,289.68,299.695,311.854,325.545,338.703,349.797,363.466,377.984,391.29,409.183,426.294,442.667,461.919,482.165,502.109,523.577,544.853,564.097,584.316,603.589,619.913,636.118,653.382
59.243,59.436,59.811,61.144,63.893,67.037,69.781,71.063,73.445,77.126,78.904,80.65,82.51,84.367,87.222,90.647,94.252,97.432,100.658,103.489,105.211,106.617,108.375,109.644,110.342,111.643,114.337,118.288,122.205,126.988,134.293,142.581,150.216,155.658,161.034,167.31,173.289,178.86,183.381,188.016,193.97,201.041,207.738,213.593,221.482,230.743,238.675,245.701,253.12,260.307,267.728,277.188,287.476,297.425,309.504,323.056,336.114,347.096,360.609,374.958,388.148,405.864,422.9,439.105,458.204,478.218,497.937,519.227,540.38,559.524,579.783,596.391,611.965,630.87
57.368,57.537,57.733,58.092,59.458,62.136,65.223,67.8,69.039,71.347,74.963,77.211,78.979,80.822,82.653,85.495,88.947,92.504,95.699,98.792,101.548,103.222,104.682,106.467,107.775,108.496,109.822,112.483,116.396,120.277,125.012,132.242,140.929,148.02,153.462,159.157,165.307,170.972,176.379,181.053,185.88,192.324,199.492,206.001,212.044,220.163,229.142,236.671,243.665,250.855,257.781,265.808,274.959,285.166,295.032,306.959,320.384,333.296,344.104,357.437,371.642,384.694,402.328,419.204,435.272,454.141,473.922,493.455,514.59,535.609,554.786,572.206,588.001,606.451
55.008,55.48,55.659,55.837,56.244,57.58,60.225,63.157,65.673,66.882,69.149,73.154,75.364,77.101,78.893,80.752,83.662,87.112,90.692,93.766,96.768,99.445,101.136,102.608,104.4,105.743,106.544,107.914,110.584,114.483,118.326,123.002,130.889,139.14,145.678,151.117,157.15,163.204,168.566,173.8,178.602,184.017,190.652,197.797,204.085,210.303,218.668,227.384,234.526,241.486,248.438,255.823,263.533,272.599,282.697,292.409,304.206,317.465,330.135,340.771,353.95,368.015,381.027,398.507,415.239,431.096,449.728,469.299,488.664,509.649,530.677,546.884,563.453,582.239
52.77,52.917,53.393,53.55,53.769,54.191,55.552,58.084,60.947,63.417,64.606,67.281,71.15,73.298,74.959,76.801,78.781,81.745,85.231,88.692,91.664,94.569,97.205,98.878,100.335,102.176,103.64,104.558,105.986,108.681,112.538,116.321,121.748,129.394,137.202,143.191,148.652,155.05,161.014,166.063,171.097,176.428,182.109,188.814,195.899,201.961,208.388,217.025,225.488,232.237,239.156,246.382,253.475,261.103,270.051,279.975,289.567,301.196,314.154,326.615,337.107,350.164,364.176,377.092,394.424,410.925,426.563,444.971,464.352,483.575,504.563,522.481,537.856,557.469
50.966,50.491,50.655,51.1,51.282,51.543,52.039,53.354,55.824,58.636,61.042,62.689,65.227,68.969,71.012,72.73,74.709,76.788,79.801,83.174,86.516,89.382,92.214,94.792,96.43,97.963,99.949,101.561,102.567,104.052,106.723,110.514,114.82,120.355,127.757,135.137,140.603,146.104,152.864,158.722,163.433,168.728,174.198,180.015,186.756,193.793,199.676,206.339,215.249,223.45,229.797,236.951,243.961,250.968,258.478,267.253,277.041,286.469,297.76,310.482,322.758,333.159,346.169,360.081,372.898,389.981,406.247,421.675,439.893,459.129,478.36,496.156,513.226,531.681
49.175,48.553,48.121,48.273,48.722,48.963,49.313,49.805,51.083,53.507,56.235,59.098,60.634,63.079,66.668,68.738,70.583,72.644,74.784,77.684,80.934,84.163,86.958,89.73,92.252,93.97,95.658,97.783,99.472,100.547,102.033,104.661,108.852,113.189,118.838,126.016,132.989,137.936,143.461,150.564,156.296,161.03,166.305,171.767,177.697,184.507,191.549,197.27,204.157,213.33,221.261,227.438,234.468,241.385,248.274,255.622,264.261,273.856,282.921,293.969,306.479,318.632,329.006,341.923,355.725,368.334,385.168,401.207,416.48,434.565,453.788,469.795,486.752,506.865
45.489,46.718,46.144,45.739,45.906,46.402,46.726,47.066,47.534,48.79,51.136,54.358,57.091,58.574,60.932,64.458,66.6,68.472,70.57,72.596,75.384,78.536,81.717,84.476,87.21,89.784,91.623,93.409,95.585,97.319,98.41,99.892,103.047,107.074,111.457,117.235,124.201,130.758,135.161,140.686,148.118,153.8,158.536,163.678,169.128,175.22,182.146,189.192,194.725,201.825,211.257,218.681,224.856,231.792,238.591,245.327,252.55,260.99,270.188,279.018,289.853,302.211,314.297,324.6,337.414,350.985,363.402,379.998,395.885,411.065,429.115,445.079,460.276,480.239
39.553,43.15,44.343,43.819,43.461,43.677,44.227,44.517,44.821,45.274,46.492,49.369,52.485,55.141,56.602,58.893,62.381,64.461,66.342,68.295,70.233,72.954,76.111,79.281,82.039,84.803,87.423,89.281,91.095,93.28,95.027,96.148,98.197,101.334,105.214,109.645,115.554,122.293,128.405,132.232,137.75,145.593,151.137,155.852,160.873,166.362,172.644,179.667,186.683,192.018,199.335,208.444,215.951,222.047,228.869,235.522,242.138,249.166,257.222,266.166,274.796,285.47,297.731,309.703,319.926,332.515,345.882,358.125,374.575,390.366,405.505,420.298,435.435,453.625
35.674,37.479,40.935,42.115,41.657,41.357,41.62,42.101,42.346,42.627,43.077,44.827,47.644,50.684,53.306,54.691,56.928,60.237,62.285,63.994,65.859,67.772,70.555,73.737,76.927,79.696,82.446,84.989,86.84,88.642,90.837,92.624,94.335,96.419,99.551,103.267,107.739,113.766,120.25,125.885,129.141,135.152,142.907,148.308,153.024,157.965,163.493,169.928,177.016,184.005,189.152,196.364,205.575,212.985,218.988,225.669,232.203,238.624,245.299,253.103,261.828,270.297,280.87,292.988,304.836,314.863,327.262,340.447,352.621,368.97,384.664,396.581,410.546,428.632
34.072,33.772,35.509,38.855,40.045,39.641,39.396,39.585,40.011,40.231,40.524,41.454,43.206,45.963,48.966,51.451,52.776,54.827,58.038,59.886,61.504,63.345,65.373,68.21,71.428,74.604,77.322,79.944,82.436,84.252,86.076,88.314,90.573,92.44,94.567,97.662,101.202,105.709,111.839,118.046,123.216,126.529,132.521,140.085,145.362,150.098,154.931,160.452,167.023,174.193,181.17,186.05,193.389,202.471,209.768,215.65,222.216,228.552,234.643,241.079,248.666,257.198,265.575,276.006,287.969,299.585,309.458,321.691,334.798,346.939,363.134,375.583,386.712,403.604
32.374,32.185,31.915,33.607,36.866,38.034,37.692,37.392,37.544,37.941,38.185,38.879,39.848,41.575,44.299,47.14,49.518,50.679,52.672,55.632,57.363,58.947,60.889,62.995,65.874,69.07,72.176,74.765,77.329,79.762,81.596,83.468,86.221,88.431,90.456,92.579,95.629,99.002,103.544,109.768,115.72,120.638,123.94,129.777,137.156,142.302,147.01,151.692,157.213,163.951,171.226,177.895,182.913,190.15,199.085,206.238,212.032,218.405,224.438,230.296,236.527,243.924,252.337,260.592,270.868,282.58,293.996,303.743,315.904,328.961,340.981,353.916,365.542,379.628
30.007,30.437,30.278,30.05,31.72,34.845,36.012,35.634,35.337,35.487,35.907,36.472,37.205,38.171,39.88,42.458,45.192,47.389,48.542,50.348,53.114,54.766,56.403,58.402,60.548,63.417,66.567,69.58,72.132,74.645,77.064,78.924,81.523,84.018,86.172,88.303,90.428,93.461,96.684,101.267,107.608,113.211,117.998,121.246,126.917,134.08,139.04,143.695,148.259,153.821,160.751,167.832,174.556,179.508,186.625,195.376,202.43,208.055,214.146,219.944,225.602,231.662,238.944,247.222,255.335,265.371,276.852,288.096,297.793,309.914,322.814,331.653,343.736,358.279
26.688,28.007,28.436,28.299,28.148,29.751,32.771,33.849,33.504,33.253,33.445,34.094,34.679,35.407,36.357,37.981,40.494,43.083,45.253,46.283,47.915,50.504,52.118,53.78,55.777,57.949,60.831,63.966,66.96,69.486,71.965,74.356,77.04,79.441,81.666,83.72,85.981,88.156,91.203,94.29,98.926,105.236,110.57,115.238,118.407,123.875,130.776,135.55,140.21,144.699,150.319,157.293,164.369,170.971,175.84,182.799,191.422,198.288,203.648,209.496,215.089,220.589,226.553,233.717,241.825,249.721,259.526,270.806,281.932,291.622,303.6,313.278,321.369,336.32
24.362,24.694,25.951,26.34,26.273,26.169,27.752,30.587,31.634,31.373,31.192,31.534,32.165,32.737,33.426,34.358,36.003,38.442,41.012,43.045,43.912,45.371,47.786,49.371,50.996,53.031,55.293,58.254,61.394,64.369,66.842,69.255,72.569,74.998,77.191,79.117,81.111,83.563,85.825,88.9,91.843,96.61,102.712,107.783,112.297,115.36,120.607,127.271,131.927,136.625,141.041,146.847,153.771,160.69,167.15,171.899,178.77,187.161,193.711,198.832,204.465,209.909,215.325,221.2,228.195,236.066,243.745,253.353,264.464,275.53,285.139,293.907,302.792,313.834
22.993,22.365,22.704,23.834,24.249,24.226,24.23,25.731,28.418,29.475,29.289,29.194,29.508,30.106,30.623,31.335,32.365,34.031,36.472,38.91,40.718,41.422,42.706,45.002,46.517,48.193,50.349,52.757,55.741,58.863,61.751,64.136,67.479,70.615,72.788,74.766,76.445,78.442,81.113,83.467,86.538,89.536,94.182,100.014,104.792,109.14,112.115,117.188,123.676,128.224,132.943,137.556,143.31,150.055,156.799,163.075,167.784,174.446,182.442,188.701,193.615,199.103,204.467,209.81,215.533,222.299,229.927,237.429,246.861,257.875,268.847,275.305,283.272,295.068
21.483,20.994,20.458,20.735,21.821,22.24,22.323,22.367,23.807,26.374,27.408,27.227,27.12,27.414,27.945,28.508,29.349,30.459,32.172,34.499,36.694,38.283,38.841,40.055,42.229,43.779,45.575,47.856,50.292,53.252,56.268,59.05,62.405,65.553,68.52,70.443,72.259,73.746,75.755,78.634,81.022,84.276,87.127,91.569,97.112,101.609,105.834,108.775,113.711,120.005,124.413,129.426,134.012,139.599,146.151,152.675,158.844,163.373,169.632,177.263,183.268,188.056,193.469,198.764,203.962,209.477,216.013,223.437,230.783,240.113,251.057,258.84,264.524,275.404
19.371,19.585,19.178,18.664,18.975,19.998,20.476,20.58,20.669,22.063,24.478,25.332,25.153,25.058,25.315,25.886,26.579,27.501,28.68,30.318,32.424,34.398,35.817,36.361,37.543,39.676,41.292,43.142,45.411,47.819,50.668,53.589,57.531,60.56,63.531,66.336,68.056,69.75,71.031,73.015,76.023,78.715,81.889,84.537,88.781,94.069,98.338,102.474,105.385,110.148,116.208,120.904,125.893,130.333,135.746,142.053,148.419,154.314,158.436,164.338,171.646,177.481,182.222,187.564,192.715,197.71,203.031,209.373,216.617,223.871,233.198,240.983,247.857,256.518
16.504,17.649,17.879,17.491,17.092,17.406,18.42,18.877,19.02,19.165,20.491,22.489,23.273,23.113,23.022,23.328,24.006,24.77,25.756,26.886,28.354,30.259,32.06,33.42,33.988,35.162,37.279,38.897,40.722,42.944,45.257,48.024,52.261,55.916,58.636,61.431,64.113,65.661,67.21,68.233,70.117,73.589,76.295,79.335,81.789,85.867,90.936,94.982,99.014,101.863,106.425,112.689,117.417,122.231,126.516,131.689,137.792,143.809,149.159,152.951,158.558,165.618,171.364,176.045,181.233,186.173,190.988,196.136,202.313,209.431,216.737,223.089,229.948,239.578
14.682,15.005,16.068,16.262,15.981,15.655,16.017,16.964,17.432,17.627,17.811,18.691,20.517,21.238,21.089,21.069,21.484,22.219,23.039,23.982,24.977,26.287,28.018,29.722,31.042,31.634,32.834,34.906,36.5,38.288,40.416,42.66,46.821,50.825,54.201,56.606,59.266,61.861,63.219,64.58,65.291,67.562,71.066,73.712,76.601,78.871,82.796,87.637,91.448,95.36,98.139,102.921,109.205,113.749,118.366,122.421,127.382,133.081,138.45,143.381,146.933,152.314,159.211,164.839,169.372,174.332,179.081,183.727,188.735,194.799,201.937,206.564,212.113,221.375
13.903,13.302,13.624,14.566,14.805,14.589,14.372,14.732,15.639,16.127,16.357,16.122,16.922,18.582,19.234,19.155,19.256,19.734,20.509,21.293,22.118,22.99,24.166,25.791,27.414,28.694,29.341,30.539,32.544,34.101,35.81,37.866,41.416,45.512,49.287,52.375,54.506,57.068,59.562,60.696,61.826,62.647,64.966,68.382,70.943,73.677,75.769,79.529,84.133,87.702,91.49,94.579,99.511,105.518,109.847,114.187,118.029,122.572,127.541,132.447,137.07,140.447,145.7,152.401,157.823,162.138,166.891,171.46,175.971,180.89,186.972,191.676,195.646,203.286
13.195,12.535,12.041,12.328,13.222,13.468,13.348,13.196,13.574,14.451,14.943,14.684,14.476,15.2,16.692,17.328,17.363,17.54,18.063,18.8,19.48,20.197,20.969,22.073,23.606,25.15,26.417,27.091,28.268,30.192,31.676,33.325,36.604,40.085,44.121,47.658,50.494,52.382,54.832,57.193,58.063,59.157,59.958,62.223,65.523,67.996,70.577,72.483,76.072,80.43,83.753,87.832,91.255,95.948,101.632,105.658,109.718,113.128,116.886,121.361,125.93,130.287,133.606,138.702,145.12,150.264,154.385,158.941,163.362,167.785,172.732,176.688,180.794,186.556
12.137,11.836,11.296,10.873,11.184,12.002,12.285,12.226,12.153,12.554,13.387,13.295,13.069,12.887,13.532,14.904,15.564,15.672,15.907,16.407,17.046,17.634,18.265,18.989,20.031,21.474,22.963,24.196,24.878,26.02,27.832,29.26,32.223,35.274,38.692,42.662,45.991,48.601,50.231,52.538,54.73,55.338,56.396,57.134,59.324,62.502,64.888,67.31,69.027,72.439,76.544,80.091,84.554,87.8,92.2,97.461,101.164,104.709,107.282,110.559,114.691,118.95,123.169,126.402,131.266,137.326,142.216,146.154,150.546,154.86,159.293,162.449,165.915,171.412
10.557,10.838,10.614,10.162,9.855,10.158,10.932,11.229,11.242,11.246,11.654,11.794,11.719,11.523,11.363,11.965,13.253,13.907,14.066,14.303,14.732,15.285,15.798,16.387,17.074,18.055,19.428,20.844,22.026,22.703,23.784,25.499,28.243,31.074,33.905,37.256,41.185,44.326,46.694,48.039,50.17,51.916,52.489,53.518,54.175,56.285,59.34,61.631,63.892,65.417,68.648,72.88,76.941,81.137,84.144,88.15,92.947,96.084,98.675,100.794,103.772,107.57,111.664,115.716,118.799,123.364,129.09,133.734,137.523,141.783,146.068,148.85,151.524,156.3
9.776,9.401,9.676,9.505,9.176,8.946,9.263,9.986,10.309,10.389,10.449,10.158,10.288,10.226,10.056,9.942,10.522,11.71,12.341,12.507,12.703,13.072,13.553,14.029,14.584,15.234,16.17,17.46,18.79,19.91,20.561,21.591,24.528,27.2,29.908,32.516,35.819,39.724,42.663,44.764,45.794,47.293,48.928,49.544,50.526,51.1,53.128,56.053,58.25,60.346,61.676,65.065,69.839,73.631,77.488,80.154,83.712,87.796,89.907,92.006,93.885,96.559,100.186,104.084,107.913,110.785,115.081,120.479,124.906,128.573,132.756,135.351,137.532,141.726
9.089,8.653,8.371,8.626,8.538,8.294,8.15,8.477,9.163,9.507,9.633,9.004,8.761,8.877,8.825,8.698,8.637,9.182,10.26,10.838,10.977,11.142,11.459,11.9,12.346,12.867,13.491,14.372,15.569,16.805,17.847,18.476,20.627,23.552,26.163,28.746,31.146,34.415,38.28,40.995,42.807,42.857,44.223,45.87,46.513,47.443,47.935,49.878,52.672,54.771,56.699,58.162,62.2,66.615,70.058,73.468,75.731,78.599,81.494,83.117,84.962,86.583,89.134,92.56,96.216,99.76,102.461,106.496,111.593,115.82,119.395,121.871,123.738,127.619
7.681,7.983,7.653,7.445,7.712,7.673,7.517,7.454,7.795,8.441,8.791,8.198,7.67,7.466,7.568,7.539,7.458,7.435,7.93,8.887,9.388,9.507,9.647,9.938,10.343,10.76,11.255,11.845,12.661,13.76,14.89,15.859,17.489,19.679,22.605,25.151,27.623,29.823,33.043,36.852,39.326,39.774,39.706,41.116,42.758,43.424,44.303,44.71,46.569,49.228,51.229,53.118,55.433,59.136,63.104,66.092,68.978,70.605,72.305,74.616,76.012,77.572,79.13,81.53,84.722,88.078,91.376,93.92,97.724,102.524,106.557,108.476,110.098,113.81
6.392,6.726,7.005,6.764,6.643,6.897,6.909,6.84,6.852,7.2,7.795,7.381,6.892,6.45,6.281,6.378,6.372,6.325,6.321,6.763,7.585,8.018,8.119,8.254,8.52,8.892,9.284,9.749,10.295,11.043,12.037,13.068,14.909,16.538,18.779,21.705,24.198,26.561,28.549,31.708,35.449,36.272,36.46,36.554,37.995,39.627,40.314,41.138,41.465,43.239,45.762,47.656,50.377,52.491,55.767,59.183,61.629,63.772,64.289,65.491,67.498,68.621,70.1,71.569,73.799,76.703,79.803,82.868,85.284,88.856,93.342,95.706,96.704,100.278
5.218,5.592,5.891,6.151,6.002,5.935,6.183,6.254,6.262,6.332,6.672,6.448,6.116,5.712,5.349,5.215,5.305,5.315,5.285,5.299,5.677,6.377,6.746,6.843,6.97,7.216,7.557,7.922,8.349,8.848,9.522,10.417,12.231,14.014,15.653,17.946,20.88,23.319,25.564,27.333,30.424,32.434,32.893,33.189,33.433,34.899,36.516,37.222,37.996,38.242,39.93,42.256,44.979,47.428,49.246,51.996,54.766,56.465,57.395,57.527,58.527,60.168,61.231,62.603,63.975,65.989,68.651,71.507,74.366,76.647,79.948,82.78,84.07,87.123
