Location,Sex,year,age,px,fx
Mexico,Female,1962,81,0.86877983,0
Mexico,Female,1962,82,0.85866553,0
Mexico,Female,1962,83,0.84783233,0
Mexico,Female,1962,84,0.83623893,0
Mexico,Female,1962,85,0.82384324,0
Mexico,Female,1962,86,0.81060262,0
Mexico,Female,1962,87,0.79770908,0
Mexico,Female,1962,88,0.78455765,0
Mexico,Female,1962,89,0.77106597,0
Mexico,Female,1962,90,0.75711112,0
Mexico,Female,1962,91,0.74253567,0
Mexico,Female,1962,92,0.72720767,0
Mexico,Female,1962,93,0.71112713,0
Mexico,Female,1962,94,0.69436676,0
Mexico,Female,1962,95,0.67552938,0
Mexico,Female,1962,96,0.65650089,0
Mexico,Female,1962,97,0.6365985,0
Mexico,Female,1962,98,0.61581042,0
Mexico,Female,1962,99,0.59412808,0
Mexico,Female,1962,100,0,0
Mexico,Female,1963,0,0.90705984,0
Mexico,Female,1963,1,0.98280568,0
Mexico,Female,1963,2,0.98814326,0
Mexico,Female,1963,3,0.99178152,0
Mexico,Female,1963,4,0.99423565,0
Mexico,Female,1963,5,0.99592864,0
Mexico,Female,1963,6,0.99705166,0
Mexico,Female,1963,7,0.99774036,0
Mexico,Female,1963,8,0.99813038,0
Mexico,Female,1963,9,0.99835734,0
Mexico,Female,1963,10,0.99855825,0
Mexico,Female,1963,11,0.99866343,0
Mexico,Female,1963,12,0.99869312,0
Mexico,Female,1963,13,0.99865724,0
Mexico,Female,1963,14,0.99856281,0
Mexico,Female,1963,15,0.99841512,0.046119
Mexico,Female,1963,16,0.99822141,0.08303100000000001
Mexico,Female,1963,17,0.99799419,0.12881800000000002
Mexico,Female,1963,18,0.99774564,0.18043700000000001
Mexico,Female,1963,19,0.9974888,0.228032
Mexico,Female,1963,20,0.99723067,0.268734
Mexico,Female,1963,21,0.99697223,0.29888400000000004
Mexico,Female,1963,22,0.99671549,0.318392
Mexico,Female,1963,23,0.99646402,0.32972199999999996
Mexico,Female,1963,24,0.99623043,0.333986
Mexico,Female,1963,25,0.99603636,0.33354
Mexico,Female,1963,26,0.99590099,0.329677
Mexico,Female,1963,27,0.99583769,0.324969
Mexico,Female,1963,28,0.99583546,0.31980200000000003
Mexico,Female,1963,29,0.99585971,0.313232
Mexico,Female,1963,30,0.99586442,0.305057
Mexico,Female,1963,31,0.99579367,0.295282
Mexico,Female,1963,32,0.99560842,0.284007
Mexico,Female,1963,33,0.99528638,0.271608
Mexico,Female,1963,34,0.99482886,0.257925
Mexico,Female,1963,35,0.99428684,0.241974
Mexico,Female,1963,36,0.99373882,0.223515
Mexico,Female,1963,37,0.99329218,0.203588
Mexico,Female,1963,38,0.99303069,0.18239
Mexico,Female,1963,39,0.99295855,0.159855
Mexico,Female,1963,40,0.99302773,0.136189
Mexico,Female,1963,41,0.99313118,0.111543
Mexico,Female,1963,42,0.99317532,0.08674
Mexico,Female,1963,43,0.99309913,0.064321
Mexico,Female,1963,44,0.99286022,0.04511
Mexico,Female,1963,45,0.99245418,0.028771
Mexico,Female,1963,46,0.99188534,0.018631
Mexico,Female,1963,47,0.99118335,0.01159
Mexico,Female,1963,48,0.99039501,0.0071189999999999995
Mexico,Female,1963,49,0.98959031,0.0038740000000000003
Mexico,Female,1963,50,0.98885592,0
Mexico,Female,1963,51,0.9882695,0
Mexico,Female,1963,52,0.98788162,0
Mexico,Female,1963,53,0.98763511,0
Mexico,Female,1963,54,0.98741422,0
Mexico,Female,1963,55,0.98700262,0
Mexico,Female,1963,56,0.9861529,0
Mexico,Female,1963,57,0.98465628,0
Mexico,Female,1963,58,0.9822785,0
Mexico,Female,1963,59,0.9790073,0
Mexico,Female,1963,60,0.97506642,0
Mexico,Female,1963,61,0.97111028,0
Mexico,Female,1963,62,0.96817096,0
Mexico,Female,1963,63,0.96676729,0
Mexico,Female,1963,64,0.96684746,0
Mexico,Female,1963,65,0.96750454,0
Mexico,Female,1963,66,0.96757744,0
Mexico,Female,1963,67,0.9662828,0
Mexico,Female,1963,68,0.9628962,0
Mexico,Female,1963,69,0.95717942,0
Mexico,Female,1963,70,0.94934458,0
Mexico,Female,1963,71,0.94030319,0
Mexico,Female,1963,72,0.93199743,0
Mexico,Female,1963,73,0.9259323,0
Mexico,Female,1963,74,0.92260962,0
Mexico,Female,1963,75,0.91650461,0
Mexico,Female,1963,76,0.90993934,0
Mexico,Female,1963,77,0.90288269,0
Mexico,Female,1963,78,0.89530201,0
Mexico,Female,1963,79,0.88716318,0
Mexico,Female,1963,80,0.87843061,0
Mexico,Female,1963,81,0.86906734,0
Mexico,Female,1963,82,0.85903514,0
Mexico,Female,1963,83,0.84829462,0
Mexico,Female,1963,84,0.83680543,0
Mexico,Female,1963,85,0.82452639,0
Mexico,Female,1963,86,0.81141583,0
Mexico,Female,1963,87,0.798472,0
Mexico,Female,1963,88,0.78526718,0
Mexico,Female,1963,89,0.77172522,0
Mexico,Female,1963,90,0.75772865,0
Mexico,Female,1963,91,0.7431229,0
Mexico,Female,1963,92,0.72777693,0
Mexico,Female,1963,93,0.71168727,0
Mexico,Female,1963,94,0.69492097,0
Mexico,Female,1963,95,0.6752268,0
Mexico,Female,1963,96,0.6556516,0
Mexico,Female,1963,97,0.63507787,0
Mexico,Female,1963,98,0.61348791,0
Mexico,Female,1963,99,0.59086807,0
Mexico,Female,1963,100,0,0
Mexico,Female,1964,0,0.91006821,0
Mexico,Female,1964,1,0.98387582,0
Mexico,Female,1964,2,0.98882505,0
Mexico,Female,1964,3,0.99221583,0
Mexico,Female,1964,4,0.9945142,0
Mexico,Female,1964,5,0.99610534,0
Mexico,Female,1964,6,0.99716522,0
Mexico,Female,1964,7,0.99781952,0
Mexico,Female,1964,8,0.99819393,0
Mexico,Female,1964,9,0.99841411,0
Mexico,Female,1964,10,0.99860697,0
Mexico,Female,1964,11,0.99871014,0
Mexico,Female,1964,12,0.99874289,0
Mexico,Female,1964,13,0.9987149,0
Mexico,Female,1964,14,0.99863265,0
Mexico,Female,1964,15,0.9985006,0.044921
Mexico,Female,1964,16,0.99832438,0.081274
Mexico,Female,1964,17,0.9981137,0.126724
Mexico,Female,1964,18,0.99787828,0.178308
Mexico,Female,1964,19,0.99762905,0.22622499999999998
Mexico,Female,1964,20,0.99737298,0.267594
Mexico,Female,1964,21,0.99711324,0.298739
Mexico,Female,1964,22,0.99685437,0.319464
Mexico,Female,1964,23,0.9966026,0.331881
Mexico,Female,1964,24,0.99637104,0.336976
Mexico,Female,1964,25,0.99617926,0.336929
Mexico,Female,1964,26,0.99604357,0.332991
Mexico,Female,1964,27,0.99597411,0.32791000000000003
Mexico,Female,1964,28,0.99595988,0.32214299999999996
Mexico,Female,1964,29,0.99596939,0.314898
Mexico,Female,1964,30,0.99596116,0.306016
Mexico,Female,1964,31,0.99588494,0.295764
Mexico,Female,1964,32,0.99570571,0.284252
Mexico,Female,1964,33,0.99540423,0.27186099999999996
Mexico,Female,1964,34,0.99498325,0.258384
Mexico,Female,1964,35,0.99449004,0.242681
Mexico,Female,1964,36,0.99399475,0.22435400000000003
Mexico,Female,1964,37,0.99359066,0.204506
Mexico,Female,1964,38,0.99334872,0.183326
Mexico,Female,1964,39,0.99327012,0.160708
Mexico,Female,1964,40,0.99331124,0.136819
Mexico,Female,1964,41,0.9933765,0.112021
Mexico,Female,1964,42,0.99338149,0.08709
Mexico,Female,1964,43,0.9932708,0.064551
Mexico,Female,1964,44,0.99300602,0.045226999999999996
Mexico,Female,1964,45,0.99258608,0.028845
Mexico,Female,1964,46,0.99201964,0.018637
Mexico,Female,1964,47,0.99133885,0.01157
Mexico,Female,1964,48,0.9905902,0.0071059999999999995
Mexico,Female,1964,49,0.98983397,0.00387
Mexico,Female,1964,50,0.98914182,0
Mexico,Female,1964,51,0.98857371,0
Mexico,Female,1964,52,0.98816667,0
Mexico,Female,1964,53,0.98786894,0
Mexico,Female,1964,54,0.98757896,0
Mexico,Female,1964,55,0.98711227,0
Mexico,Female,1964,56,0.98625919,0
Mexico,Female,1964,57,0.98484479,0
Mexico,Female,1964,58,0.9826761,0
Mexico,Female,1964,59,0.97974084,0
Mexico,Female,1964,60,0.97621081,0
Mexico,Female,1964,61,0.97259735,0
Mexico,Female,1964,62,0.96971737,0
Mexico,Female,1964,63,0.96800271,0
Mexico,Female,1964,64,0.9674517,0
Mexico,Female,1964,65,0.96737323,0
Mexico,Female,1964,66,0.96684209,0
Mexico,Female,1964,67,0.96521008,0
Mexico,Female,1964,68,0.96187684,0
Mexico,Female,1964,69,0.95666026,0
Mexico,Female,1964,70,0.94975747,0
Mexico,Female,1964,71,0.94190418,0
Mexico,Female,1964,72,0.93460966,0
Mexico,Female,1964,73,0.92900127,0
Mexico,Female,1964,74,0.92541486,0
Mexico,Female,1964,75,0.91930566,0
Mexico,Female,1964,76,0.91271769,0
Mexico,Female,1964,77,0.9056172,0
Mexico,Female,1964,78,0.89796868,0
Mexico,Female,1964,79,0.8897349,0
Mexico,Female,1964,80,0.88087698,0
Mexico,Female,1964,81,0.87135442,0
Mexico,Female,1964,82,0.86112524,0
Mexico,Female,1964,83,0.8501461,0
Mexico,Female,1964,84,0.83837253,0
Mexico,Female,1964,85,0.82575909,0
Mexico,Female,1964,86,0.81225974,0
Mexico,Female,1964,87,0.79928216,0
Mexico,Female,1964,88,0.78604661,0
Mexico,Female,1964,89,0.77247994,0
Mexico,Female,1964,90,0.75846625,0
Mexico,Female,1964,91,0.74384954,0
Mexico,Female,1964,92,0.7284961,0
Mexico,Female,1964,93,0.71239869,0
Mexico,Female,1964,94,0.69561994,0
Mexico,Female,1964,95,0.67612235,0
Mexico,Female,1964,96,0.65622795,0
Mexico,Female,1964,97,0.63523245,0
Mexico,Female,1964,98,0.61311209,0
Mexico,Female,1964,99,0.58984778,0
Mexico,Female,1964,100,0,0
Mexico,Female,1965,0,0.9129201,0
Mexico,Female,1965,1,0.98476248,0
Mexico,Female,1965,2,0.98945232,0
Mexico,Female,1965,3,0.9926566,0
Mexico,Female,1965,4,0.99482051,0
Mexico,Female,1965,5,0.99631792,0
Mexico,Female,1965,6,0.9973161,0
Mexico,Female,1965,7,0.99793207,0
Mexico,Female,1965,8,0.99828284,0
Mexico,Female,1965,9,0.99848544,0
Mexico,Female,1965,10,0.9986581,0
Mexico,Female,1965,11,0.99875014,0
Mexico,Female,1965,12,0.99877917,0
Mexico,Female,1965,13,0.99875454,0
Mexico,Female,1965,14,0.99868276,0
Mexico,Female,1965,15,0.99856856,0.04503
Mexico,Female,1965,16,0.99841712,0.081402
Mexico,Female,1965,17,0.99823605,0.12639
Mexico,Female,1965,18,0.99803204,0.17702199999999998
Mexico,Female,1965,19,0.99781223,0.22387200000000002
Mexico,Female,1965,20,0.99758097,0.26429199999999997
Mexico,Female,1965,21,0.99734026,0.295385
Mexico,Female,1965,22,0.99709418,0.316965
Mexico,Female,1965,23,0.99684887,0.33052699999999996
Mexico,Female,1965,24,0.99661702,0.336825
Mexico,Female,1965,25,0.99641799,0.33766
Mexico,Female,1965,26,0.9962691,0.334137
Mexico,Female,1965,27,0.99618287,0.329049
Mexico,Female,1965,28,0.99615156,0.322901
Mexico,Female,1965,29,0.99614658,0.315098
Mexico,Female,1965,30,0.99612818,0.30554000000000003
Mexico,Female,1965,31,0.99604684,0.29485
Mexico,Female,1965,32,0.995868,0.283151
Mexico,Female,1965,33,0.9955732,0.270845
Mexico,Female,1965,34,0.99516681,0.25767700000000004
Mexico,Female,1965,35,0.99469906,0.242342
Mexico,Female,1965,36,0.99424273,0.224257
Mexico,Female,1965,37,0.99389044,0.204604
Mexico,Female,1965,38,0.99370635,0.183558
Mexico,Female,1965,39,0.99367815,0.160957
Mexico,Female,1965,40,0.99374972,0.136913
Mexico,Female,1965,41,0.9938179,0.112051
Mexico,Female,1965,42,0.99379723,0.087086
Mexico,Female,1965,43,0.99363775,0.064513
Mexico,Female,1965,44,0.9933081,0.045152
Mexico,Female,1965,45,0.99282471,0.02879
Mexico,Female,1965,46,0.99221952,0.018582
Mexico,Female,1965,47,0.99155048,0.011518
Mexico,Female,1965,48,0.99088634,0.007057000000000001
Mexico,Female,1965,49,0.99027695,0.003832
Mexico,Female,1965,50,0.98976291,0
Mexico,Female,1965,51,0.9893485,0
Mexico,Female,1965,52,0.9890165,0
Mexico,Female,1965,53,0.98870309,0
Mexico,Female,1965,54,0.98831729,0
Mexico,Female,1965,55,0.98773373,0
Mexico,Female,1965,56,0.98681585,0
Mexico,Female,1965,57,0.98545463,0
Mexico,Female,1965,58,0.98353288,0
Mexico,Female,1965,59,0.98104599,0
Mexico,Female,1965,60,0.97810739,0
Mexico,Female,1965,61,0.97504562,0
Mexico,Female,1965,62,0.97238841,0
Mexico,Female,1965,63,0.97042299,0
Mexico,Female,1965,64,0.9691624,0
Mexico,Female,1965,65,0.9681755,0
Mexico,Female,1965,66,0.96687586,0
Mexico,Female,1965,67,0.96484769,0
Mexico,Female,1965,68,0.96170439,0
Mexico,Female,1965,69,0.95733234,0
Mexico,Female,1965,70,0.95186281,0
Mexico,Female,1965,71,0.94575893,0
Mexico,Female,1965,72,0.93996006,0
Mexico,Female,1965,73,0.93513249,0
Mexico,Female,1965,74,0.93140857,0
Mexico,Female,1965,75,0.92526039,0
Mexico,Female,1965,76,0.91858061,0
Mexico,Female,1965,77,0.91132726,0
Mexico,Female,1965,78,0.9034558,0
Mexico,Female,1965,79,0.89491918,0
Mexico,Female,1965,80,0.8856678,0
Mexico,Female,1965,81,0.87564964,0
Mexico,Female,1965,82,0.86481035,0
Mexico,Female,1965,83,0.85309347,0
Mexico,Female,1965,84,0.84044063,0
Mexico,Female,1965,85,0.82679194,0
Mexico,Female,1965,86,0.81208635,0
Mexico,Female,1965,87,0.79902419,0
Mexico,Female,1965,88,0.78574332,0
Mexico,Female,1965,89,0.77216787,0
Mexico,Female,1965,90,0.75817194,0
Mexico,Female,1965,91,0.74357948,0
Mexico,Female,1965,92,0.7282346,0
Mexico,Female,1965,93,0.71211275,0
Mexico,Female,1965,94,0.6952615,0
Mexico,Female,1965,95,0.67570099,0
Mexico,Female,1965,96,0.65613685,0
Mexico,Female,1965,97,0.63559416,0
Mexico,Female,1965,98,0.61405654,0
Mexico,Female,1965,99,0.59151156,0
Mexico,Female,1965,100,0,0
Mexico,Female,1966,0,0.91563756,0
Mexico,Female,1966,1,0.98553127,0
Mexico,Female,1966,2,0.99002219,0
Mexico,Female,1966,3,0.9930768,0
Mexico,Female,1966,4,0.99512954,0
Mexico,Female,1966,5,0.99654594,0
Mexico,Female,1966,6,0.99748714,0
Mexico,Female,1966,7,0.99806448,0
Mexico,Female,1966,8,0.99838927,0
Mexico,Female,1966,9,0.99857285,0
Mexico,Female,1966,10,0.99872774,0
Mexico,Female,1966,11,0.99880699,0
Mexico,Female,1966,12,0.99882672,0
Mexico,Female,1966,13,0.99879537,0
Mexico,Female,1966,14,0.99871914,0
Mexico,Female,1966,15,0.99860302,0.045083
Mexico,Female,1966,16,0.99845322,0.081396
Mexico,Female,1966,17,0.99827888,0.12581900000000001
Mexico,Female,1966,18,0.99808774,0.175375
Mexico,Female,1966,19,0.99788735,0.221058
Mexico,Female,1966,20,0.99768008,0.26045999999999997
Mexico,Female,1966,21,0.99746461,0.291449
Mexico,Female,1966,22,0.997241,0.313848
Mexico,Female,1966,23,0.99701138,0.32852800000000004
Mexico,Female,1966,24,0.99678683,0.33601
Mexico,Female,1966,25,0.99658686,0.337718
Mexico,Female,1966,26,0.9964313,0.334611
Mexico,Female,1966,27,0.99633685,0.329521
Mexico,Female,1966,28,0.99629827,0.323002
Mexico,Female,1966,29,0.99628954,0.314658
Mexico,Female,1966,30,0.99627049,0.30444600000000005
Mexico,Female,1966,31,0.99619097,0.293341
Mexico,Female,1966,32,0.99601671,0.28148
Mexico,Female,1966,33,0.99572717,0.26928500000000005
Mexico,Female,1966,34,0.99532911,0.256452
Mexico,Female,1966,35,0.99487225,0.24151499999999998
Mexico,Female,1966,36,0.99443134,0.223709
Mexico,Female,1966,37,0.99410236,0.204287
Mexico,Female,1966,38,0.99394277,0.183417
Mexico,Female,1966,39,0.99393702,0.16087700000000002
Mexico,Female,1966,40,0.99401771,0.136726
Mexico,Female,1966,41,0.99407537,0.11184999999999999
Mexico,Female,1966,42,0.99402591,0.08690300000000001
Mexico,Female,1966,43,0.99381923,0.064344
Mexico,Female,1966,44,0.9934348,0.044990999999999996
Mexico,Female,1966,45,0.99290351,0.028684
Mexico,Female,1966,46,0.99227889,0.018498999999999998
Mexico,Female,1966,47,0.99164432,0.011453
Mexico,Female,1966,48,0.99107917,0.007001
Mexico,Female,1966,49,0.9906182,0.003792
Mexico,Female,1966,50,0.99025875,0
Mexico,Female,1966,51,0.98994187,0
Mexico,Female,1966,52,0.98959702,0
Mexico,Female,1966,53,0.98915354,0
Mexico,Female,1966,54,0.98854644,0
Mexico,Female,1966,55,0.98772532,0
Mexico,Female,1966,56,0.98664178,0
Mexico,Female,1966,57,0.98526717,0
Mexico,Female,1966,58,0.98357749,0
Mexico,Female,1966,59,0.98158688,0
Mexico,Female,1966,60,0.97934529,0
Mexico,Female,1966,61,0.97694839,0
Mexico,Female,1966,62,0.974536,0
Mexico,Female,1966,63,0.97219197,0
Mexico,Female,1966,64,0.96994999,0
Mexico,Female,1966,65,0.96772562,0
Mexico,Female,1966,66,0.96536058,0
Mexico,Female,1966,67,0.96271791,0
Mexico,Female,1966,68,0.95966382,0
Mexico,Female,1966,69,0.95617376,0
Mexico,Female,1966,70,0.9523178,0
Mexico,Female,1966,71,0.94823824,0
Mexico,Female,1966,72,0.944152,0
Mexico,Female,1966,73,0.94011897,0
Mexico,Female,1966,74,0.93601288,0
Mexico,Female,1966,75,0.92991499,0
Mexico,Female,1966,76,0.92325489,0
Mexico,Female,1966,77,0.91598495,0
Mexico,Female,1966,78,0.9080544,0
Mexico,Female,1966,79,0.89940927,0
Mexico,Female,1966,80,0.88999243,0
Mexico,Female,1966,81,0.87974366,0
Mexico,Female,1966,82,0.86859975,0
Mexico,Female,1966,83,0.85649477,0
Mexico,Female,1966,84,0.84336033,0
Mexico,Female,1966,85,0.82912599,0
Mexico,Female,1966,86,0.81371982,0
Mexico,Female,1966,87,0.8006743,0
Mexico,Female,1966,88,0.78738422,0
Mexico,Female,1966,89,0.77378198,0
Mexico,Female,1966,90,0.75975373,0
Mexico,Female,1966,91,0.74513866,0
Mexico,Female,1966,92,0.7297941,0
Mexico,Female,1966,93,0.71369793,0
Mexico,Female,1966,94,0.69689444,0
Mexico,Female,1966,95,0.67346393,0
Mexico,Female,1966,96,0.65192622,0
Mexico,Female,1966,97,0.62899789,0
Mexico,Female,1966,98,0.60464063,0
Mexico,Female,1966,99,0.57882338,0
Mexico,Female,1966,100,0,0
Mexico,Female,1967,0,0.91825912,0
Mexico,Female,1967,1,0.98659856,0
Mexico,Female,1967,2,0.99056465,0
Mexico,Female,1967,3,0.99331948,0
Mexico,Female,1967,4,0.9952145,0
Mexico,Female,1967,5,0.99655508,0
Mexico,Female,1967,6,0.99747558,0
Mexico,Female,1967,7,0.9980678,0
Mexico,Female,1967,8,0.99842354,0
Mexico,Female,1967,9,0.99863461,0
Mexico,Female,1967,10,0.99879387,0
Mexico,Female,1967,11,0.99887834,0
Mexico,Female,1967,12,0.99890324,0
Mexico,Female,1967,13,0.99887639,0
Mexico,Female,1967,14,0.99880394,0
Mexico,Female,1967,15,0.99869084,0.044528
Mexico,Female,1967,16,0.99854362,0.08012699999999999
Mexico,Female,1967,17,0.99837234,0.123653
Mexico,Female,1967,18,0.99818598,0.172247
Mexico,Female,1967,19,0.99799387,0.21734
Mexico,Female,1967,20,0.99780005,0.25660700000000003
Mexico,Female,1967,21,0.99760455,0.28774299999999997
Mexico,Female,1967,22,0.99740751,0.310515
Mexico,Female,1967,23,0.99720959,0.325637
Mexico,Female,1967,24,0.99701814,0.33358699999999997
Mexico,Female,1967,25,0.99684679,0.335763
Mexico,Female,1967,26,0.99670967,0.33311799999999997
Mexico,Female,1967,27,0.9966189,0.328423
Mexico,Female,1967,28,0.99656886,0.322221
Mexico,Female,1967,29,0.99653722,0.314133
Mexico,Female,1967,30,0.99648944,0.30412
Mexico,Female,1967,31,0.99638236,0.293105
Mexico,Female,1967,32,0.99618668,0.28123899999999996
Mexico,Female,1967,33,0.99588566,0.26898500000000003
Mexico,Female,1967,34,0.99548924,0.25606
Mexico,Female,1967,35,0.99504859,0.24102
Mexico,Female,1967,36,0.99463847,0.223153
Mexico,Female,1967,37,0.99435058,0.203704
Mexico,Female,1967,38,0.99423504,0.182844
Mexico,Female,1967,39,0.99426871000000006,0.16036699999999998
Mexico,Female,1967,40,0.99437921,0.136346
Mexico,Female,1967,41,0.99445717,0.111566
Mexico,Female,1967,42,0.99442112,0.086701
Mexico,Female,1967,43,0.99422466,0.06421299999999999
Mexico,Female,1967,44,0.9938505,0.044918
Mexico,Female,1967,45,0.99333314,0.028628
Mexico,Female,1967,46,0.99273024,0.018469000000000003
Mexico,Female,1967,47,0.99212845,0.011439
Mexico,Female,1967,48,0.99160844,0.006999
Mexico,Female,1967,49,0.99119832,0.003796
Mexico,Female,1967,50,0.99088472,0
Mexico,Female,1967,51,0.99059537,0
Mexico,Female,1967,52,0.99024891,0
Mexico,Female,1967,53,0.98977684,0
Mexico,Female,1967,54,0.98912242,0
Mexico,Female,1967,55,0.98825933,0
Mexico,Female,1967,56,0.98717074,0
Mexico,Female,1967,57,0.9858564,0
Mexico,Female,1967,58,0.98432183,0
Mexico,Female,1967,59,0.98257545,0
Mexico,Female,1967,60,0.98063115,0
Mexico,Female,1967,61,0.97850378,0
Mexico,Female,1967,62,0.97621592,0
Mexico,Female,1967,63,0.97378888,0
Mexico,Female,1967,64,0.97124731,0
Mexico,Female,1967,65,0.96861086,0
Mexico,Female,1967,66,0.96589588,0
Mexico,Female,1967,67,0.96311692,0
Mexico,Female,1967,68,0.96028262,0
Mexico,Female,1967,69,0.95739517,0
Mexico,Female,1967,70,0.95444717,0
Mexico,Female,1967,71,0.95140389,0
Mexico,Female,1967,72,0.94820189,0
Mexico,Female,1967,73,0.94470999,0
Mexico,Female,1967,74,0.94072552,0
Mexico,Female,1967,75,0.93464047,0
Mexico,Female,1967,76,0.92795381,0
Mexico,Female,1967,77,0.92061098,0
Mexico,Female,1967,78,0.91255357,0
Mexico,Female,1967,79,0.9037192,0
Mexico,Female,1967,80,0.8940416,0
Mexico,Female,1967,81,0.88345059,0
Mexico,Female,1967,82,0.87187235,0
Mexico,Female,1967,83,0.85922963,0
Mexico,Female,1967,84,0.84544214,0
Mexico,Female,1967,85,0.83042712,0
Mexico,Female,1967,86,0.81410004,0
Mexico,Female,1967,87,0.80099593,0
Mexico,Female,1967,88,0.78765285,0
Mexico,Female,1967,89,0.77400772,0
Mexico,Female,1967,90,0.75995009,0
Mexico,Female,1967,91,0.74531925,0
Mexico,Female,1967,92,0.72996908,0
Mexico,Female,1967,93,0.71386627,0
Mexico,Female,1967,94,0.69703944,0
Mexico,Female,1967,95,0.6771263,0
Mexico,Female,1967,96,0.65757281,0
Mexico,Female,1967,97,0.63707999,0
Mexico,Female,1967,98,0.61563403,0
Mexico,Female,1967,99,0.59322486,0
Mexico,Female,1967,100,0,0
Mexico,Female,1968,0,0.92080746,0
Mexico,Female,1968,1,0.98739753,0
Mexico,Female,1968,2,0.99106117,0
Mexico,Female,1968,3,0.99362616,0
Mexico,Female,1968,4,0.99540501,0
Mexico,Female,1968,5,0.99666608,0
Mexico,Female,1968,6,0.99753239,0
Mexico,Female,1968,7,0.99809119,0
Mexico,Female,1968,8,0.99842972,0
Mexico,Female,1968,9,0.99863524,0
Mexico,Female,1968,10,0.99879586,0
Mexico,Female,1968,11,0.99888214,0
Mexico,Female,1968,12,0.99890889,0
Mexico,Female,1968,13,0.99888355,0
Mexico,Female,1968,14,0.99881176,0
Mexico,Female,1968,15,0.99869739,0.045414
Mexico,Female,1968,16,0.99854606,0.081555
Mexico,Female,1968,17,0.99836672,0.12518
Mexico,Female,1968,18,0.99816842,0.173315
Mexico,Female,1968,19,0.99796222,0.21740600000000002
Mexico,Female,1968,20,0.99775527,0.255258
Mexico,Female,1968,21,0.99755267,0.285217
Mexico,Female,1968,22,0.99735837,0.307185
Mexico,Female,1968,23,0.99717572,0.321892
Mexico,Female,1968,24,0.99701104,0.329793
Mexico,Female,1968,25,0.99687167,0.33217899999999995
Mexico,Female,1968,26,0.99676278,0.329927
Mexico,Female,1968,27,0.99668592,0.325621
Mexico,Female,1968,28,0.99662958,0.319759
Mexico,Female,1968,29,0.99657355,0.311942
Mexico,Female,1968,30,0.99648827,0.302136
Mexico,Female,1968,31,0.99633887,0.291251
Mexico,Female,1968,32,0.99610231,0.27944600000000003
Mexico,Female,1968,33,0.99576398,0.267187
Mexico,Female,1968,34,0.99534013,0.25421299999999997
Mexico,Female,1968,35,0.99488351,0.239148
Mexico,Female,1968,36,0.99447241,0.221338
Mexico,Female,1968,37,0.99420096,0.201994
Mexico,Female,1968,38,0.99410874,0.181284
Mexico,Female,1968,39,0.99416954,0.158999
Mexico,Female,1968,40,0.99429969,0.13522800000000001
Mexico,Female,1968,41,0.994386,0.110669
Mexico,Female,1968,42,0.9943507,0.086015
Mexico,Female,1968,43,0.99414369,0.06371500000000001
Mexico,Female,1968,44,0.99375596,0.044583
Mexico,Female,1968,45,0.99322517,0.028405
Mexico,Female,1968,46,0.99261692,0.018345
Mexico,Female,1968,47,0.99203175,0.011369
Mexico,Female,1968,48,0.99154623,0.006946
Mexico,Female,1968,49,0.99118374,0.003757
Mexico,Female,1968,50,0.99090947,0
Mexico,Female,1968,51,0.99062814,0
Mexico,Female,1968,52,0.99024859,0
Mexico,Female,1968,53,0.9896918,0
Mexico,Female,1968,54,0.9889074,0
Mexico,Female,1968,55,0.98788813,0
Mexico,Female,1968,56,0.98664896,0
Mexico,Female,1968,57,0.98523923,0
Mexico,Female,1968,58,0.98370119,0
Mexico,Female,1968,59,0.98204889,0
Mexico,Female,1968,60,0.98026252,0
Mexico,Female,1968,61,0.9782725,0
Mexico,Female,1968,62,0.9760117,0
Mexico,Female,1968,63,0.97343013,0
Mexico,Female,1968,64,0.97052536,0
Mexico,Female,1968,65,0.96738878,0
Mexico,Female,1968,66,0.96417203,0
Mexico,Female,1968,67,0.96107929,0
Mexico,Female,1968,68,0.95827293,0
Mexico,Female,1968,69,0.95577826,0
Mexico,Female,1968,70,0.95350535,0
Mexico,Female,1968,71,0.9512216,0
Mexico,Female,1968,72,0.94867069,0
Mexico,Female,1968,73,0.94559322,0
Mexico,Female,1968,74,0.94172211,0
Mexico,Female,1968,75,0.93576391,0
Mexico,Female,1968,76,0.92921851,0
Mexico,Female,1968,77,0.92203277,0
Mexico,Female,1968,78,0.91414969,0
Mexico,Female,1968,79,0.90550844,0
Mexico,Female,1968,80,0.8960443,0
Mexico,Female,1968,81,0.88568872,0
Mexico,Female,1968,82,0.87436949,0
Mexico,Female,1968,83,0.86201099,0
Mexico,Female,1968,84,0.8485345,0
Mexico,Female,1968,85,0.83385874,0
Mexico,Female,1968,86,0.81790052,0
Mexico,Female,1968,87,0.80493269,0
Mexico,Female,1968,88,0.79168941,0
Mexico,Female,1968,89,0.77812005,0
Mexico,Female,1968,90,0.76413149,0
Mexico,Female,1968,91,0.74958397,0
Mexico,Female,1968,92,0.73435039,0
Mexico,Female,1968,93,0.71840463,0
Mexico,Female,1968,94,0.70177654,0
Mexico,Female,1968,95,0.68152627,0
Mexico,Female,1968,96,0.66194217,0
Mexico,Female,1968,97,0.64139776,0
Mexico,Female,1968,98,0.61987788,0
Mexico,Female,1968,99,0.59737119,0
Mexico,Female,1968,100,0,0
Mexico,Female,1969,0,0.92330222,0
