Location,Sex,year,age,px
Brazil,Male,1950,0,0.83088631
Brazil,Male,1950,1,0.96790216
Brazil,Male,1950,2,0.97963067
Brazil,Male,1950,3,0.98691635
Brazil,Male,1950,4,0.99135566
Brazil,Male,1950,5,0.9942026
Brazil,Male,1950,6,0.99592859
Brazil,Male,1950,7,0.99681973
Brazil,Male,1950,8,0.99716215
Brazil,Male,1950,9,0.99724196
Brazil,Male,1950,10,0.99734979
Brazil,Male,1950,11,0.99733924
Brazil,Male,1950,12,0.99724398
Brazil,Male,1950,13,0.99708856
Brazil,Male,1950,14,0.99688413
Brazil,Male,1950,15,0.99663732
Brazil,Male,1950,16,0.99634711
Brazil,Male,1950,17,0.99601029
Brazil,Male,1950,18,0.99563152
Brazil,Male,1950,19,0.99522356
Brazil,Male,1950,20,0.99481563
Brazil,Male,1950,21,0.99444955
Brazil,Male,1950,22,0.99416004
Brazil,Male,1950,23,0.99397183
Brazil,Male,1950,24,0.99387691
Brazil,Male,1950,25,0.9938441
Brazil,Male,1950,26,0.99383207
Brazil,Male,1950,27,0.99379609
Brazil,Male,1950,28,0.99371098
Brazil,Male,1950,29,0.99356589
Brazil,Male,1950,30,0.99336572
Brazil,Male,1950,31,0.99312927
Brazil,Male,1950,32,0.99287341
Brazil,Male,1950,33,0.9926126
Brazil,Male,1950,34,0.99235077
Brazil,Male,1950,35,0.99207951
Brazil,Male,1950,36,0.99178663
Brazil,Male,1950,37,0.99145622
Brazil,Male,1950,38,0.99107917
Brazil,Male,1950,39,0.99065702
Brazil,Male,1950,40,0.99019865
Brazil,Male,1950,41,0.98972346
Brazil,Male,1950,42,0.9892473
Brazil,Male,1950,43,0.98877572
Brazil,Male,1950,44,0.98830236
Brazil,Male,1950,45,0.9877995
Brazil,Male,1950,46,0.98723478
Brazil,Male,1950,47,0.98657445
Brazil,Male,1950,48,0.98579227
Brazil,Male,1950,49,0.98488714
Brazil,Male,1950,50,0.98387061
Brazil,Male,1950,51,0.98277805
Brazil,Male,1950,52,0.98164781
Brazil,Male,1950,53,0.98049733
Brazil,Male,1950,54,0.97932823
Brazil,Male,1950,55,0.97809737
Brazil,Male,1950,56,0.97674527
Brazil,Male,1950,57,0.97520903
Brazil,Male,1950,58,0.97342794
Brazil,Male,1950,59,0.97138574
Brazil,Male,1950,60,0.96908794
Brazil,Male,1950,61,0.96657962
Brazil,Male,1950,62,0.96392509
Brazil,Male,1950,63,0.96116036
Brazil,Male,1950,64,0.95830451
Brazil,Male,1950,65,0.95531487
Brazil,Male,1950,66,0.9521136
Brazil,Male,1950,67,0.9486107
Brazil,Male,1950,68,0.94470581
Brazil,Male,1950,69,0.94033371
Brazil,Male,1950,70,0.93544835
Brazil,Male,1950,71,0.9300351
Brazil,Male,1950,72,0.92410175
Brazil,Male,1950,73,0.9176527
Brazil,Male,1950,74,0.91069275
Brazil,Male,1950,75,0.90307682
Brazil,Male,1950,76,0.89490217
Brazil,Male,1950,77,0.88616343
Brazil,Male,1950,78,0.87685213
Brazil,Male,1950,79,0.86695226
Brazil,Male,1950,80,0.8564394
Brazil,Male,1950,81,0.84527422
Brazil,Male,1950,82,0.83339977
Brazil,Male,1950,83,0.82073487
Brazil,Male,1950,84,0.80717031
Brazil,Male,1950,85,0.79258311
Brazil,Male,1950,86,0.77683942
Brazil,Male,1950,87,0.75985759
Brazil,Male,1950,88,0.74160886
Brazil,Male,1950,89,0.7221641
Brazil,Male,1950,90,0.70172353
Brazil,Male,1950,91,0.68061451
Brazil,Male,1950,92,0.6593294
Brazil,Male,1950,93,0.63850352
Brazil,Male,1950,94,0.61892794
Brazil,Male,1950,95,0.60061791
Brazil,Male,1950,96,0.5814739
Brazil,Male,1950,97,0.56291287
Brazil,Male,1950,98,0.54503792
Brazil,Male,1950,99,0.52793508
Brazil,Male,1950,100,0
Brazil,Male,1951,0,0.83382662
Brazil,Male,1951,1,0.96923248
Brazil,Male,1951,2,0.98038924
Brazil,Male,1951,3,0.98734851
Brazil,Male,1951,4,0.99160712
Brazil,Male,1951,5,0.99435254
Brazil,Male,1951,6,0.99603038
Brazil,Male,1951,7,0.99690951
Brazil,Male,1951,8,0.99725879
Brazil,Male,1951,9,0.99734709
Brazil,Male,1951,10,0.9974476
Brazil,Male,1951,11,0.9974325
Brazil,Male,1951,12,0.99733284
Brazil,Male,1951,13,0.99717098
Brazil,Male,1951,14,0.99695742
Brazil,Male,1951,15,0.99669895
Brazil,Male,1951,16,0.99639638
Brazil,Male,1951,17,0.99604932
Brazil,Male,1951,18,0.99566474
Brazil,Male,1951,19,0.99525759
Brazil,Male,1951,20,0.99485672
Brazil,Male,1951,21,0.99450166
Brazil,Male,1951,22,0.99422402
Brazil,Male,1951,23,0.99404497
Brazil,Male,1951,24,0.99395527
Brazil,Male,1951,25,0.9939241
Brazil,Male,1951,26,0.99391178
Brazil,Male,1951,27,0.99387572
Brazil,Male,1951,28,0.99379197
Brazil,Male,1951,29,0.9936503
Brazil,Male,1951,30,0.99345541
Brazil,Male,1951,31,0.99322532
Brazil,Male,1951,32,0.99297605
Brazil,Male,1951,33,0.9927213
Brazil,Male,1951,34,0.9924647
Brazil,Male,1951,35,0.99219802
Brazil,Male,1951,36,0.99190951
Brazil,Male,1951,37,0.99158389
Brazil,Male,1951,38,0.99121241
Brazil,Male,1951,39,0.99079662
Brazil,Male,1951,40,0.9903451
Brazil,Male,1951,41,0.98987658
Brazil,Male,1951,42,0.98940635
Brazil,Male,1951,43,0.98893963
Brazil,Male,1951,44,0.98847016
Brazil,Male,1951,45,0.9879709
Brazil,Male,1951,46,0.98741031
Brazil,Male,1951,47,0.98675552
Brazil,Male,1951,48,0.98598087
Brazil,Male,1951,49,0.98508529
Brazil,Male,1951,50,0.98407994
Brazil,Male,1951,51,0.98299926
Brazil,Male,1951,52,0.98188063
Brazil,Male,1951,53,0.98074103
Brazil,Male,1951,54,0.97958207
Brazil,Male,1951,55,0.97836168
Brazil,Male,1951,56,0.97702179
Brazil,Male,1951,57,0.97550094
Brazil,Male,1951,58,0.97373962
Brazil,Male,1951,59,0.97172162
Brazil,Male,1951,60,0.96945178
Brazil,Male,1951,61,0.96697348
Brazil,Male,1951,62,0.964349
Brazil,Male,1951,63,0.96161339
Brazil,Male,1951,64,0.9587857
Brazil,Male,1951,65,0.95582547
Brazil,Male,1951,66,0.9526581
Brazil,Male,1951,67,0.94919649
Brazil,Male,1951,68,0.94534252
Brazil,Male,1951,69,0.9410297
Brazil,Male,1951,70,0.93620831
Brazil,Male,1951,71,0.93085731
Brazil,Male,1951,72,0.9249765
Brazil,Male,1951,73,0.91856532
Brazil,Male,1951,74,0.91162611
Brazil,Male,1951,75,0.90408569
Brazil,Male,1951,76,0.89599077
Brazil,Male,1951,77,0.88733536
Brazil,Male,1951,78,0.87811035
Brazil,Male,1951,79,0.86829922
Brazil,Male,1951,80,0.85787716
Brazil,Male,1951,81,0.84680474
Brazil,Male,1951,82,0.83502531
Brazil,Male,1951,83,0.82245854
Brazil,Male,1951,84,0.8089967
Brazil,Male,1951,85,0.79451865
Brazil,Male,1951,86,0.77889246
Brazil,Male,1951,87,0.76203444
Brazil,Male,1951,88,0.74392336
Brazil,Male,1951,89,0.72463034
Brazil,Male,1951,90,0.70435213
Brazil,Male,1951,91,0.6834099
Brazil,Male,1951,92,0.66228599
Brazil,Male,1951,93,0.64160252
Brazil,Male,1951,94,0.6221354
Brazil,Male,1951,95,0.60398905
Brazil,Male,1951,96,0.58489595
Brazil,Male,1951,97,0.56635719
Brazil,Male,1951,98,0.54847655
Brazil,Male,1951,99,0.53134146
Brazil,Male,1951,100,0
Brazil,Male,1952,0,0.83672034
Brazil,Male,1952,1,0.97049976
Brazil,Male,1952,2,0.98111396
Brazil,Male,1952,3,0.98776259
Brazil,Male,1952,4,0.99184866
Brazil,Male,1952,5,0.99449698
Brazil,Male,1952,6,0.99612866
Brazil,Male,1952,7,0.99699615
Brazil,Male,1952,8,0.99735186
Brazil,Male,1952,9,0.99744823
Brazil,Male,1952,10,0.9975418
Brazil,Male,1952,11,0.9975225
Brazil,Male,1952,12,0.99741884
Brazil,Male,1952,13,0.99725107
Brazil,Male,1952,14,0.99702899
Brazil,Male,1952,15,0.99675946
Brazil,Male,1952,16,0.996445
Brazil,Male,1952,17,0.99608797
Brazil,Male,1952,18,0.99569771
Brazil,Male,1952,19,0.99529139
Brazil,Male,1952,20,0.99489748
Brazil,Male,1952,21,0.99455329
Brazil,Male,1952,22,0.99428729
Brazil,Male,1952,23,0.99411723
Brazil,Male,1952,24,0.99403264
Brazil,Male,1952,25,0.99400306
Brazil,Male,1952,26,0.99399046
Brazil,Male,1952,27,0.99395433
Brazil,Male,1952,28,0.99387192
Brazil,Male,1952,29,0.9937336
Brazil,Male,1952,30,0.9935439
Brazil,Male,1952,31,0.99332002
Brazil,Male,1952,32,0.99307722
Brazil,Male,1952,33,0.99282841
Brazil,Male,1952,34,0.99257693
Brazil,Male,1952,35,0.99231477
Brazil,Male,1952,36,0.99203057
Brazil,Male,1952,37,0.99170967
Brazil,Male,1952,38,0.99134367
Brazil,Male,1952,39,0.99093414
Brazil,Male,1952,40,0.99048937
Brazil,Male,1952,41,0.99002744
Brazil,Male,1952,42,0.98956305
Brazil,Male,1952,43,0.98910116
Brazil,Male,1952,44,0.98863556
Brazil,Male,1952,45,0.98813991
Brazil,Male,1952,46,0.98758345
Brazil,Male,1952,47,0.98693415
Brazil,Male,1952,48,0.98616699
Brazil,Male,1952,49,0.98528085
Brazil,Male,1952,50,0.98428658
Brazil,Male,1952,51,0.98321765
Brazil,Male,1952,52,0.98211053
Brazil,Male,1952,53,0.98098171
Brazil,Male,1952,54,0.97983283
Brazil,Male,1952,55,0.97862284
Brazil,Male,1952,56,0.97729506
Brazil,Male,1952,57,0.97578946
Brazil,Male,1952,58,0.9740477
Brazil,Male,1952,59,0.97205362
Brazil,Male,1952,60,0.96981141
Brazil,Male,1952,61,0.96736278
Brazil,Male,1952,62,0.96476802
Brazil,Male,1952,63,0.96206124
Brazil,Male,1952,64,0.95926145
Brazil,Male,1952,65,0.95633036
Brazil,Male,1952,66,0.95319656
Brazil,Male,1952,67,0.94977578
Brazil,Male,1952,68,0.9459721
Brazil,Male,1952,69,0.9417178
Brazil,Male,1952,70,0.9369596
Brazil,Male,1952,71,0.93167019
Brazil,Male,1952,72,0.92584156
Brazil,Male,1952,73,0.91946826
Brazil,Male,1952,74,0.91255017
Brazil,Male,1952,75,0.90508457
Brazil,Male,1952,76,0.89706871
Brazil,Male,1952,77,0.88849594
Brazil,Male,1952,78,0.87935655
Brazil,Male,1952,79,0.8696335
Brazil,Male,1952,80,0.85930161
Brazil,Male,1952,81,0.84832137
Brazil,Male,1952,82,0.8366364
Brazil,Male,1952,83,0.82416724
Brazil,Male,1952,84,0.8108076
Brazil,Male,1952,85,0.79643817
Brazil,Male,1952,86,0.78092895
Brazil,Male,1952,87,0.76419419
Brazil,Male,1952,88,0.74622015
Brazil,Male,1952,89,0.72707814
Brazil,Male,1952,90,0.70696155
Brazil,Male,1952,91,0.68618539
Brazil,Male,1952,92,0.66522209
Brazil,Male,1952,93,0.64468071
Brazil,Male,1952,94,0.62532211
Brazil,Male,1952,95,0.60708501
Brazil,Male,1952,96,0.58800271
Brazil,Male,1952,97,0.56945123
Brazil,Male,1952,98,0.55153541
Brazil,Male,1952,99,0.53434432
Brazil,Male,1952,100,0
Brazil,Male,1953,0,0.83964308
Brazil,Male,1953,1,0.97171805
Brazil,Male,1953,2,0.98181522
Brazil,Male,1953,3,0.988167
Brazil,Male,1953,4,0.99208752
Brazil,Male,1953,5,0.99463578
Brazil,Male,1953,6,0.99621092
Brazil,Male,1953,7,0.99705346
Brazil,Male,1953,8,0.99740396
Brazil,Male,1953,9,0.99750293
Brazil,Male,1953,10,0.99759478
Brazil,Male,1953,11,0.9975763
Brazil,Male,1953,12,0.99747495
Brazil,Male,1953,13,0.9973101
Brazil,Male,1953,14,0.99709119
Brazil,Male,1953,15,0.99682496
Brazil,Male,1953,16,0.9965142
Brazil,Male,1953,17,0.9961618
Brazil,Male,1953,18,0.99577744
Brazil,Male,1953,19,0.99537848
Brazil,Male,1953,20,0.99499304
Brazil,Male,1953,21,0.99465757
Brazil,Male,1953,22,0.99439961
Brazil,Male,1953,23,0.99423604
Brazil,Male,1953,24,0.99415618
Brazil,Male,1953,25,0.99412997
Brazil,Male,1953,26,0.9941201
Brazil,Male,1953,27,0.99408698
Brazil,Male,1953,28,0.99400839
Brazil,Male,1953,29,0.99387492
Brazil,Male,1953,30,0.99369092
Brazil,Male,1953,31,0.99347308
Brazil,Male,1953,32,0.99323619
Brazil,Male,1953,33,0.9929928
Brazil,Male,1953,34,0.99274621
Brazil,Male,1953,35,0.9924887
Brazil,Male,1953,36,0.99220934
Brazil,Male,1953,37,0.99189389
Brazil,Male,1953,38,0.99153414
Brazil,Male,1953,39,0.99113141
Brazil,Male,1953,40,0.9906935
Brazil,Male,1953,41,0.99023761
Brazil,Male,1953,42,0.98977777
Brazil,Male,1953,43,0.98931868
Brazil,Male,1953,44,0.98885437
Brazil,Male,1953,45,0.98835948
Brazil,Male,1953,46,0.9878043
Brazil,Male,1953,47,0.9871578
Brazil,Male,1953,48,0.98639554
Brazil,Male,1953,49,0.98551609
Brazil,Male,1953,50,0.98452949
Brazil,Male,1953,51,0.9834677
Brazil,Male,1953,52,0.98236564
Brazil,Male,1953,53,0.98123917
Brazil,Male,1953,54,0.98008989
Brazil,Male,1953,55,0.9788782
Brazil,Male,1953,56,0.97754927
Brazil,Male,1953,57,0.97604488
Brazil,Male,1953,58,0.97430833
Brazil,Male,1953,59,0.9723237
Brazil,Male,1953,60,0.97009491
Brazil,Male,1953,61,0.96766222
Brazil,Male,1953,62,0.96508396
Brazil,Male,1953,63,0.96239283
Brazil,Male,1953,64,0.95960666
Brazil,Male,1953,65,0.95668721
Brazil,Male,1953,66,0.95356377
Brazil,Male,1953,67,0.95015313
Brazil,Male,1953,68,0.94636066
Brazil,Male,1953,69,0.94211974
Brazil,Male,1953,70,0.93737818
Brazil,Male,1953,71,0.93210947
Brazil,Male,1953,72,0.92630618
Brazil,Male,1953,73,0.91996281
Brazil,Male,1953,74,0.91307845
Brazil,Male,1953,75,0.90564871
Brazil,Male,1953,76,0.89766816
Brazil,Male,1953,77,0.88912779
Brazil,Male,1953,78,0.88001575
Brazil,Male,1953,79,0.87031419
Brazil,Male,1953,80,0.85999857
Brazil,Male,1953,81,0.84903078
Brazil,Male,1953,82,0.83735667
Brazil,Male,1953,83,0.82489834
Brazil,Male,1953,84,0.81155012
Brazil,Male,1953,85,0.79719234
Brazil,Male,1953,86,0.78169331
Brazil,Male,1953,87,0.76496532
Brazil,Male,1953,88,0.74699248
Brazil,Male,1953,89,0.72784427
Brazil,Male,1953,90,0.70771294
Brazil,Male,1953,91,0.68691329
Brazil,Male,1953,92,0.66591893
Brazil,Male,1953,93,0.6453415
Brazil,Male,1953,94,0.62594618
Brazil,Male,1953,95,0.60769537
Brazil,Male,1953,96,0.58857665
Brazil,Male,1953,97,0.56998652
Brazil,Male,1953,98,0.55203065
Brazil,Male,1953,99,0.53479887
Brazil,Male,1953,100,0
Brazil,Male,1954,0,0.84254648
Brazil,Male,1954,1,0.97289506
Brazil,Male,1954,2,0.98249228
Brazil,Male,1954,3,0.98855705
Brazil,Male,1954,4,0.9923177
Brazil,Male,1954,5,0.99476963
Brazil,Male,1954,6,0.99629069
Brazil,Male,1954,7,0.99710985
Brazil,Male,1954,8,0.9974561
Brazil,Male,1954,9,0.99755844
Brazil,Male,1954,10,0.99764948
Brazil,Male,1954,11,0.99763274
Brazil,Male,1954,12,0.99753456
Brazil,Male,1954,13,0.99737343
Brazil,Male,1954,14,0.99715839
Brazil,Male,1954,15,0.99689603
Brazil,Male,1954,16,0.99658941
Brazil,Male,1954,17,0.99624193
Brazil,Male,1954,18,0.99586361
Brazil,Male,1954,19,0.99547192
Brazil,Male,1954,20,0.99509449
Brazil,Male,1954,21,0.99476676
Brazil,Male,1954,22,0.9945153
Brazil,Male,1954,23,0.99435609
Brazil,Male,1954,24,0.99427847
Brazil,Male,1954,25,0.99425298
Brazil,Male,1954,26,0.99424325
Brazil,Male,1954,27,0.99421074
Brazil,Male,1954,28,0.99413378
Brazil,Male,1954,29,0.99400316
Brazil,Male,1954,30,0.99382303
Brazil,Male,1954,31,0.9936095
Brazil,Male,1954,32,0.99337688
Brazil,Male,1954,33,0.99313731
Brazil,Male,1954,34,0.992894
Brazil,Male,1954,35,0.99263951
Brazil,Male,1954,36,0.99236321
Brazil,Male,1954,37,0.9920513
Brazil,Male,1954,38,0.99169568
Brazil,Male,1954,39,0.99129745
Brazil,Male,1954,40,0.99086397
Brazil,Male,1954,41,0.99041169
Brazil,Male,1954,42,0.98995409
Brazil,Male,1954,43,0.98949573
Brazil,Male,1954,44,0.98903097
Brazil,Male,1954,45,0.98853544
Brazil,Male,1954,46,0.98798054
Brazil,Male,1954,47,0.98733622
Brazil,Male,1954,48,0.98657873
Brazil,Male,1954,49,0.98570638
Brazil,Male,1954,50,0.98472854
Brazil,Male,1954,51,0.98367569
Brazil,Male,1954,52,0.98258124
Brazil,Male,1954,53,0.98146029
Brazil,Male,1954,54,0.98031426
Brazil,Male,1954,55,0.9791049
Brazil,Male,1954,56,0.97777916
Brazil,Male,1954,57,0.97628052
Brazil,Male,1954,58,0.97455383
Brazil,Male,1954,59,0.97258318
Brazil,Male,1954,60,0.97037172
Brazil,Male,1954,61,0.96795768
Brazil,Male,1954,62,0.9653967
Brazil,Male,1954,63,0.96271976
Brazil,Male,1954,64,0.95994358
Brazil,Male,1954,65,0.95703077
Brazil,Male,1954,66,0.95391253
Brazil,Male,1954,67,0.95050773
Brazil,Male,1954,68,0.94672399
Brazil,Male,1954,69,0.94249565
Brazil,Male,1954,70,0.93777077
Brazil,Male,1954,71,0.93252211
Brazil,Male,1954,72,0.92674078
Brazil,Male,1954,73,0.9204199
Brazil,Male,1954,74,0.91355716
Brazil,Male,1954,75,0.90614721
Brazil,Male,1954,76,0.89818403
Brazil,Male,1954,77,0.88965825
Brazil,Male,1954,78,0.88055791
Brazil,Male,1954,79,0.87086523
Brazil,Male,1954,80,0.86055589
Brazil,Male,1954,81,0.84959209
Brazil,Male,1954,82,0.83792004
Brazil,Male,1954,83,0.82546204
Brazil,Male,1954,84,0.81211246
Brazil,Male,1954,85,0.79775134
Brazil,Male,1954,86,0.78224638
Brazil,Male,1954,87,0.76550898
Brazil,Male,1954,88,0.74752208
Brazil,Male,1954,89,0.72835401
Brazil,Male,1954,90,0.70819599
Brazil,Male,1954,91,0.68736244
Brazil,Male,1954,92,0.66632765
Brazil,Male,1954,93,0.64570525
Brazil,Male,1954,94,0.62626418
Brazil,Male,1954,95,0.608154
Brazil,Male,1954,96,0.58900303
Brazil,Male,1954,97,0.57037928
Brazil,Male,1954,98,0.55238908
Brazil,Male,1954,99,0.53512293
Brazil,Male,1954,100,0
Brazil,Male,1955,0,0.84548352
Brazil,Male,1955,1,0.97404819
Brazil,Male,1955,2,0.98315818
Brazil,Male,1955,3,0.98894208
Brazil,Male,1955,4,0.99254564
Brazil,Male,1955,5,0.99490265
Brazil,Male,1955,6,0.99637022
Brazil,Male,1955,7,0.99716606
Brazil,Male,1955,8,0.99750786
Brazil,Male,1955,9,0.99761333
Brazil,Male,1955,10,0.99770356
Brazil,Male,1955,11,0.99768852
Brazil,Male,1955,12,0.9975935
Brazil,Male,1955,13,0.99743606
Brazil,Male,1955,14,0.99722489
Brazil,Male,1955,15,0.99696641
Brazil,Male,1955,16,0.99666392
Brazil,Male,1955,17,0.99632137
Brazil,Male,1955,18,0.99594905
Brazil,Male,1955,19,0.99556458
Brazil,Male,1955,20,0.9951951
Brazil,Male,1955,21,0.99487505
Brazil,Male,1955,22,0.99463001
Brazil,Male,1955,23,0.99447512
Brazil,Male,1955,24,0.9943997
Brazil,Male,1955,25,0.99437492
Brazil,Male,1955,26,0.99436533
Brazil,Male,1955,27,0.99433341
Brazil,Male,1955,28,0.99425807
Brazil,Male,1955,29,0.99413028
Brazil,Male,1955,30,0.99395398
Brazil,Male,1955,31,0.99374474
Brazil,Male,1955,32,0.99351636
Brazil,Male,1955,33,0.99328061
Brazil,Male,1955,34,0.99304059
Brazil,Male,1955,35,0.99278913
Brazil,Male,1955,36,0.99251594
Brazil,Male,1955,37,0.99220758
Brazil,Male,1955,38,0.99185611
Brazil,Male,1955,39,0.99146242
Brazil,Male,1955,40,0.99103341
Brazil,Male,1955,41,0.99058482
Brazil,Male,1955,42,0.99012955
Brazil,Male,1955,43,0.98967206
Brazil,Male,1955,44,0.98920697
Brazil,Male,1955,45,0.98871095
Brazil,Male,1955,46,0.98815644
Brazil,Male,1955,47,0.9875144
Brazil,Male,1955,48,0.98676175
Brazil,Male,1955,49,0.98589655
Brazil,Male,1955,50,0.98492751
Brazil,Male,1955,51,0.98388368
Brazil,Male,1955,52,0.98279692
Brazil,Male,1955,53,0.98168159
Brazil,Male,1955,54,0.98053896
Brazil,Male,1955,55,0.97933207
Brazil,Male,1955,56,0.97800962
Brazil,Male,1955,57,0.97651685
Brazil,Male,1955,58,0.97480013
Brazil,Male,1955,59,0.97284354
Brazil,Male,1955,60,0.97064951
Brazil,Male,1955,61,0.96825422
Brazil,Male,1955,62,0.96571064
Brazil,Male,1955,63,0.96304806
Brazil,Male,1955,64,0.96028205
Brazil,Male,1955,65,0.95737607
Brazil,Male,1955,66,0.95426323
Brazil,Male,1955,67,0.95086446
Brazil,Male,1955,68,0.94708964
Brazil,Male,1955,69,0.94287407
Brazil,Male,1955,70,0.93816608
Brazil,Male,1955,71,0.9329377
Brazil,Male,1955,72,0.92717858
Brazil,Male,1955,73,0.92088042
Brazil,Male,1955,74,0.91403957
Brazil,Male,1955,75,0.90664971
Brazil,Male,1955,76,0.89870421
Brazil,Male,1955,77,0.89019334
Brazil,Male,1955,78,0.88110505
Brazil,Male,1955,79,0.8714216
Brazil,Male,1955,80,0.86111884
Brazil,Male,1955,81,0.85015927
Brazil,Male,1955,82,0.83848937
Brazil,Male,1955,83,0.82603172
Brazil,Male,1955,84,0.81268075
Brazil,Male,1955,85,0.79831635
Brazil,Male,1955,86,0.78280573
Brazil,Male,1955,87,0.76605941
Brazil,Male,1955,88,0.74805912
Brazil,Male,1955,89,0.72887175
Brazil,Male,1955,90,0.7086871
Brazil,Male,1955,91,0.68781885
Brazil,Male,1955,92,0.66674197
Brazil,Male,1955,93,0.64607242
Brazil,Male,1955,94,0.6265838
Brazil,Male,1955,95,0.60817662
Brazil,Male,1955,96,0.58895704
Brazil,Male,1955,97,0.57026875
Brazil,Male,1955,98,0.55221917
Brazil,Male,1955,99,0.53489965
Brazil,Male,1955,100,0
Brazil,Male,1956,0,0.84841027
Brazil,Male,1956,1,0.97516178
Brazil,Male,1956,2,0.98380268
Brazil,Male,1956,3,0.98931509
Brazil,Male,1956,4,0.99276629
Brazil,Male,1956,5,0.99503119
Brazil,Male,1956,6,0.99644687
Brazil,Male,1956,7,0.99722011
Brazil,Male,1956,8,0.99755763
Brazil,Male,1956,9,0.99766617
Brazil,Male,1956,10,0.99775565
Brazil,Male,1956,11,0.99774231
Brazil,Male,1956,12,0.99765041
Brazil,Male,1956,13,0.99749663
Brazil,Male,1956,14,0.99728929
Brazil,Male,1956,15,0.99703465
Brazil,Male,1956,16,0.99673624
Brazil,Male,1956,17,0.99639852
Brazil,Male,1956,18,0.99603208
Brazil,Male,1956,19,0.99565468
Brazil,Male,1956,20,0.99529298
Brazil,Male,1956,21,0.99498044
Brazil,Male,1956,22,0.99474169
Brazil,Male,1956,23,0.99459102
Brazil,Male,1956,24,0.99451776
Brazil,Male,1956,25,0.99449367
Brazil,Male,1956,26,0.9944842
Brazil,Male,1956,27,0.99445286
Brazil,Male,1956,28,0.99437909
Brazil,Male,1956,29,0.99425405
Brazil,Male,1956,30,0.99408149
Brazil,Male,1956,31,0.99387642
Brazil,Male,1956,32,0.9936522
Brazil,Male,1956,33,0.99342018
Brazil,Male,1956,34,0.99318341
Brazil,Male,1956,35,0.99293493
Brazil,Male,1956,36,0.99266478
Brazil,Male,1956,37,0.9923599
Brazil,Male,1956,38,0.99201251
Brazil,Male,1956,39,0.99162326
Brazil,Male,1956,40,0.99119864
Brazil,Male,1956,41,0.99075366
Brazil,Male,1956,42,0.99030068
Brazil,Male,1956,43,0.98984403
Brazil,Male,1956,44,0.98937862
Brazil,Male,1956,45,0.98888207
Brazil,Male,1956,46,0.9883279
Brazil,Male,1956,47,0.98768804
Brazil,Male,1956,48,0.98694006
Brazil,Male,1956,49,0.9860818
Brazil,Male,1956,50,0.98512133
Brazil,Male,1956,51,0.98408626
Brazil,Male,1956,52,0.98300694
Brazil,Male,1956,53,0.98189703
Brazil,Male,1956,54,0.98075757
Brazil,Male,1956,55,0.97955292
Brazil,Male,1956,56,0.97823351
Brazil,Male,1956,57,0.97674628
Brazil,Male,1956,58,0.97503912
Brazil,Male,1956,59,0.97309613
Brazil,Male,1956,60,0.970919
Brazil,Male,1956,61,0.96854191
Brazil,Male,1956,62,0.96601516
Brazil,Male,1956,63,0.96336636
Brazil,Male,1956,64,0.96060993
Brazil,Male,1956,65,0.95771018
Brazil,Male,1956,66,0.95460206
Brazil,Male,1956,67,0.9512086
Brazil,Male,1956,68,0.94744184
Brazil,Male,1956,69,0.94323809
Brazil,Male,1956,70,0.93854594
Brazil,Male,1956,71,0.93333673
Brazil,Male,1956,72,0.92759864
Brazil,Male,1956,73,0.92132202
Brazil,Male,1956,74,0.91450179
Brazil,Male,1956,75,0.90713064
Brazil,Male,1956,76,0.8992013
Brazil,Male,1956,77,0.89070363
Brazil,Male,1956,78,0.88162536
Brazil,Male,1956,79,0.87194875
Brazil,Male,1956,80,0.86165
Brazil,Male,1956,81,0.85069196
Brazil,Male,1956,82,0.83902158
Brazil,Male,1956,83,0.82656159
Brazil,Male,1956,84,0.81320634
Brazil,Male,1956,85,0.79883546
Brazil,Male,1956,86,0.7833155
Brazil,Male,1956,87,0.76655611
Brazil,Male,1956,88,0.74853783
Brazil,Male,1956,89,0.72932645
Brazil,Male,1956,90,0.70911093
Brazil,Male,1956,91,0.68820481
Brazil,Male,1956,92,0.66708386
Brazil,Male,1956,93,0.646366
Brazil,Male,1956,94,0.62682826
Brazil,Male,1956,95,0.60843614
Brazil,Male,1956,96,0.58918472
Brazil,Male,1956,97,0.57046453
Brazil,Male,1956,98,0.55238355
Brazil,Male,1956,99,0.53503365
Brazil,Male,1956,100,0
Brazil,Male,1957,0,0.85141008
Brazil,Male,1957,1,0.97626274
Brazil,Male,1957,2,0.9844454
Brazil,Male,1957,3,0.98968975
Brazil,Male,1957,4,0.99298942
Brazil,Male,1957,5,0.9951622
Brazil,Male,1957,6,0.99652559
Brazil,Male,1957,7,0.99727562
Brazil,Male,1957,8,0.99760828
Brazil,Male,1957,9,0.99771953
Brazil,Male,1957,10,0.9978083
Brazil,Male,1957,11,0.99779668
Brazil,Male,1957,12,0.99770787
Brazil,Male,1957,13,0.99755772
Brazil,Male,1957,14,0.9973542
Brazil,Male,1957,15,0.9971034
Brazil,Male,1957,16,0.99680909
Brazil,Male,1957,17,0.99647623
Brazil,Male,1957,18,0.99611569
Brazil,Male,1957,19,0.99574532
Brazil,Male,1957,20,0.99539135
Brazil,Male,1957,21,0.99508625
Brazil,Male,1957,22,0.99485372
Brazil,Male,1957,23,0.99470725
Brazil,Male,1957,24,0.99463612
Brazil,Male,1957,25,0.99461271
Brazil,Male,1957,26,0.99460335
Brazil,Male,1957,27,0.99457258
Brazil,Male,1957,28,0.99450038
Brazil,Male,1957,29,0.9943781
Brazil,Male,1957,30,0.99420929
