1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
133.157,137.056,140.564,143.994,147.401,150.606,153.119,156.665,159.386,160.451,159.291,158.476,157.055,156.245,155.97,156.906,158.097,159.195,160.555,162.521,165.382,168.688,172.351,176.368,180.661,185.267,189.879,194.787,199.877,202.935,203.347,208.087,211.25,214.136,217.079,219.23,221.777,224.623,226.285,226.238,231.285,233.065,233.818,236.448,237.873,238.089,235.583,235.558,239.388,244.665,251.08,256.543,264.363,270.393,277.744,286.462,293.481,301.829,309.81,313.999,317.048,318.421,318.615,318.559,317.24,318.588,317.805,321.037,323.795,329.387,331.719,338.148,340.793,343.266
129.519,133.66,137.466,140.909,144.243,147.589,150.709,153.179,156.665,159.379,160.438,159.288,158.342,156.956,156.162,155.894,156.843,158.049,159.161,160.525,162.484,165.309,168.583,172.251,176.282,180.545,184.901,189.427,194.268,199.354,202.499,203.096,208.044,211.425,214.571,217.524,219.662,222.095,224.983,226.605,226.405,231.291,232.706,233.483,236.098,237.498,237.707,235.201,235.166,239.016,244.293,250.688,256.138,263.814,269.842,277.207,285.939,292.971,301.334,309.405,313.616,316.732,318.176,318.413,318.386,317.09,318.46,317.652,320.879,323.641,329.217,331.477,337.838,340.602
127.394,129.985,134.032,137.779,141.129,144.403,147.666,150.744,153.16,156.637,159.342,160.412,159.111,158.186,156.814,156.027,155.776,156.735,157.957,159.065,160.425,162.359,165.166,168.446,172.126,176.135,180.178,184.459,188.928,193.76,198.922,202.233,203.024,208.171,211.793,214.945,217.89,219.924,222.397,225.247,226.728,226.382,230.936,232.37,233.132,235.726,237.12,237.327,234.816,234.802,238.653,243.913,250.292,255.603,263.275,269.322,276.703,285.443,292.491,300.936,309.021,313.288,316.476,317.954,318.222,318.215,316.946,318.289,317.48,320.704,323.455,328.966,331.152,337.627
126.366,127.803,130.307,134.302,137.959,141.253,144.448,147.672,150.697,153.105,156.574,159.29,160.195,158.908,157.996,156.63,155.861,155.619,156.596,157.81,158.915,160.257,162.184,164.996,168.289,171.95,175.767,179.742,183.975,188.432,193.334,198.644,202.127,203.107,208.472,212.098,215.248,218.095,220.169,222.609,225.328,226.667,226.031,230.599,232.017,232.764,235.351,236.743,236.943,234.454,234.446,238.282,243.529,249.77,255.08,262.77,268.833,276.221,284.975,292.098,300.554,308.682,313.023,316.234,317.745,318.029,318.05,316.753,318.096,317.284,320.501,323.194,328.619,330.924
125.379,126.715,128.073,130.535,134.444,138.049,141.268,144.427,147.6,150.613,153.017,156.498,159.044,159.953,158.678,157.771,156.426,155.666,155.444,156.413,157.623,158.714,160.06,161.994,164.818,168.093,171.579,175.334,179.266,183.485,188.009,193.047,198.508,202.162,203.348,208.714,212.338,215.399,218.281,220.327,222.646,225.229,226.307,225.69,230.239,231.644,232.388,234.972,236.357,236.577,234.095,234.079,237.903,243.02,249.261,254.589,262.294,268.359,275.763,284.582,291.715,300.21,308.407,312.762,316.008,317.528,317.842,317.83,316.538,317.873,317.062,320.224,322.824,328.367
123.699,125.676,126.935,128.259,130.643,134.506,138.036,141.223,144.329,147.491,150.499,152.918,156.227,158.77,159.687,158.416,157.531,156.195,155.456,155.226,156.192,157.39,158.483,159.838,161.784,164.588,167.715,171.145,174.859,178.779,183.063,187.712,192.888,198.501,202.34,203.532,208.895,212.437,215.53,218.386,220.322,222.513,224.855,225.948,225.321,229.852,231.254,231.999,234.578,235.979,236.205,233.719,233.694,237.406,242.526,248.78,254.124,261.822,267.905,275.367,284.194,291.369,299.929,308.129,312.52,315.768,317.315,317.592,317.586,316.287,317.627,316.764,319.823,322.55
122.617,123.955,125.856,127.085,128.337,130.684,134.472,137.97,141.103,144.199,147.356,150.377,152.622,155.925,158.47,159.386,158.137,157.262,155.947,155.2,154.97,155.925,157.137,158.238,159.604,161.527,164.203,167.278,170.667,174.371,178.353,182.754,187.527,192.845,198.622,202.462,203.658,208.942,212.514,215.582,218.337,220.152,222.119,224.471,225.556,224.915,229.439,230.841,231.585,234.18,235.586,235.804,233.312,233.204,236.924,242.051,248.32,253.654,261.368,267.503,274.975,283.846,291.08,299.637,307.87,312.257,315.528,317.034,317.319,317.306,316.017,317.301,316.33,319.521
120.218,122.847,124.113,125.982,127.14,128.361,130.636,134.392,137.834,140.958,144.048,147.216,150.049,152.288,155.592,158.131,159.062,157.824,156.967,155.647,154.901,154.664,155.642,156.86,157.971,159.312,161.132,163.759,166.793,170.174,173.938,178.029,182.545,187.448,192.915,198.692,202.529,203.658,208.967,212.515,215.489,218.13,219.734,221.706,224.049,225.115,224.476,228.997,230.399,231.161,233.759,235.155,235.366,232.823,232.73,236.452,241.595,247.847,253.199,260.959,267.104,274.625,283.545,290.776,299.362,307.584,311.989,315.216,316.731,317.009,317.007,315.661,316.823,315.998
116.692,120.422,122.976,124.212,126.009,127.135,128.29,130.538,134.237,137.671,140.787,143.887,146.869,149.697,151.94,155.235,157.783,158.722,157.502,156.641,155.319,154.57,154.352,155.336,156.562,157.646,158.905,160.679,163.267,166.293,169.731,173.596,177.794,182.429,187.468,192.938,198.703,202.476,203.633,208.917,212.38,215.248,217.687,219.289,221.252,223.573,224.639,224.005,228.522,229.941,230.711,233.296,234.684,234.868,232.347,232.257,235.995,241.122,247.386,252.785,260.548,266.749,274.311,283.228,290.481,299.055,307.29,311.651,314.884,316.391,316.677,316.614,315.141,316.454
112.925,116.851,120.506,123.026,124.197,125.957,127.022,128.155,130.355,134.051,137.474,140.596,143.517,146.494,149.327,151.562,154.861,157.415,158.366,157.143,156.277,154.958,154.236,154.026,155.017,156.213,157.223,158.44,160.18,162.76,165.838,169.37,173.334,177.642,182.4,187.445,192.9,198.602,202.395,203.538,208.739,212.108,214.78,217.208,218.799,220.744,223.063,224.133,223.501,228.031,229.457,230.216,232.794,234.177,234.379,231.863,231.794,235.52,240.654,246.966,252.363,260.183,266.418,273.982,282.907,290.155,298.741,306.932,311.293,314.516,316.026,316.248,316.046,314.733
